ID,trial,Age,Sex,Race,condition,adaptor,voice,pitch.judgement,attraction,masculinity,likability,friends,typicality
132,17,26,2,1,typical,744,706,1,5,4,6,6,7
132,18,26,2,1,typical,737,704,1,2,3,3,3,5
132,19,26,2,1,typical,721,703,1,4,6,6,7,8
132,20,26,2,1,typical,750,701,3,4,4,6,6,7
133,1,34,1,2,atypical,721,749,1,6,8,6,3,8
133,2,34,1,2,atypical,744,746,2,8,8,8,6,9
133,3,34,1,2,atypical,737,745,2,1,3,2,4,2
133,4,34,1,2,atypical,750,743,2,5,6,7,6,4
133,5,34,1,2,atypical,748,740,2,4,3,4,1,2
133,6,34,1,2,atypical,750,736,2,2,5,2,2,4
133,7,34,1,2,atypical,721,733,1,6,5,8,7,5
133,8,34,1,2,atypical,748,730,3,4,7,5,2,5
133,9,34,1,2,atypical,744,722,2,5,6,6,1,4
133,10,34,1,2,atypical,737,719,2,7,8,6,3,7
133,11,34,1,2,atypical,744,716,2,2,5,1,1,2
133,12,34,1,2,atypical,721,714,2,3,2,1,1,2
133,13,34,1,2,atypical,748,713,2,7,8,7,6,4
133,14,34,1,2,atypical,750,710,2,4,2,4,2,4
133,15,34,1,2,atypical,737,709,3,7,7,5,6,8
133,16,34,1,2,atypical,748,707,2,3,2,5,2,4
133,17,34,1,2,atypical,744,706,3,3,1,2,1,1
133,18,34,1,2,atypical,737,704,2,4,3,3,1,3
133,19,34,1,2,atypical,721,703,1,5,6,4,2,5
133,20,34,1,2,atypical,750,701,2,5,6,3,2,5
134,1,27,2,5,atypical,721,749,1,6,6,6,6,8
134,2,27,2,5,atypical,744,746,2,7,8,7,6,6
134,3,27,2,5,atypical,737,745,2,3,4,4,3,2
134,4,27,2,5,atypical,750,743,2,1,3,2,2,2
134,5,27,2,5,atypical,748,740,2,3,6,2,2,4
134,6,27,2,5,atypical,750,736,2,6,7,4,3,6
134,7,27,2,5,atypical,721,733,2,6,6,4,4,6
134,8,27,2,5,atypical,748,730,3,2,3,2,2,2
134,9,27,2,5,atypical,744,722,2,8,8,7,7,8
134,10,27,2,5,atypical,737,719,1,2,4,3,2,3
134,11,27,2,5,atypical,744,716,2,1,3,1,1,1
134,12,27,2,5,atypical,721,714,2,9,8,4,3,4
134,13,27,2,5,atypical,748,713,2,3,4,3,3,1
134,14,27,2,5,atypical,750,710,3,7,5,6,6,7
134,15,27,2,5,atypical,737,709,2,4,6,3,3,8
134,16,27,2,5,atypical,748,707,2,6,9,6,4,6
134,17,27,2,5,atypical,744,706,2,3,2,2,2,2
134,18,27,2,5,atypical,737,704,3,1,4,3,2,7
134,19,27,2,5,atypical,721,703,2,7,8,8,8,8
134,20,27,2,5,atypical,750,701,2,2,2,2,2,2
135,1,33,2,4,atypical,750,701,2,3,3,5,5,5
135,2,33,2,4,atypical,721,703,2,7,5,6,6,6
135,3,33,2,4,atypical,737,704,3,6,5,6,7,7
135,4,33,2,4,atypical,744,706,2,5,6,4,5,5
135,5,33,2,4,atypical,748,707,2,6,5,6,6,6
135,6,33,2,4,atypical,737,709,2,6,3,4,5,5
135,7,33,2,4,atypical,750,710,2,7,7,7,7,7
135,8,33,2,4,atypical,748,713,2,3,6,5,5,4
135,9,33,2,4,atypical,721,714,2,7,8,7,7,5
135,10,33,2,4,atypical,744,716,2,5,3,6,6,4
135,11,33,2,4,atypical,737,719,2,3,3,3,3,4
135,12,33,2,4,atypical,744,722,2,6,5,6,7,6
135,13,33,2,4,atypical,748,730,2,5,5,4,4,4
135,14,33,2,4,atypical,721,733,1,5,4,6,7,6
135,15,33,2,4,atypical,750,736,2,6,6,6,6,5
135,16,33,2,4,atypical,748,740,2,5,6,6,6,6
135,17,33,2,4,atypical,750,743,2,6,4,5,6,5
135,18,33,2,4,atypical,737,745,2,4,7,5,3,3
135,19,33,2,4,atypical,744,746,2,5,7,6,6,6
135,20,33,2,4,atypical,721,749,1,7,7,6,6,5
136,1,27,2,4,typical,721,749,1,5,6,5,5,4
136,2,27,2,4,typical,744,746,2,4,4,8,8,8
136,3,27,2,4,typical,737,745,1,3,5,3,3,4
136,4,27,2,4,typical,750,743,2,2,3,4,3,4
136,5,27,2,4,typical,748,740,1,4,3,5,3,9
136,6,27,2,4,typical,750,736,2,2,4,2,2,8
136,7,27,2,4,typical,721,733,1,1,1,7,3,9
136,8,27,2,4,typical,748,730,1,6,3,3,2,6
136,9,27,2,4,typical,744,722,2,1,3,5,4,8
136,10,27,2,4,typical,737,719,1,5,3,7,5,5
136,11,27,2,4,typical,744,716,1,1,2,1,1,8
136,12,27,2,4,typical,721,714,1,6,4,6,6,9
136,13,27,2,4,typical,748,713,3,1,2,2,1,7
136,14,27,2,4,typical,750,710,1,4,3,3,2,6
136,15,27,2,4,typical,737,709,1,4,2,5,5,5
136,16,27,2,4,typical,748,707,3,4,4,7,6,6
136,17,27,2,4,typical,744,706,1,6,3,6,5,5
136,18,27,2,4,typical,737,704,1,1,3,1,1,5
136,19,27,2,4,typical,721,703,1,6,6,8,8,8
136,20,27,2,4,typical,750,701,1,2,1,6,5,3
137,1,20,2,4,atypical,721,749,1,7,6,6,6,7
137,2,20,2,4,atypical,744,746,2,6,8,7,6,9
137,3,20,2,4,atypical,737,745,2,7,5,7,7,3
137,4,20,2,4,atypical,750,743,2,6,4,8,7,6
137,5,20,2,4,atypical,748,740,1,7,4,6,6,8
137,6,20,2,4,atypical,750,736,2,6,5,9,8,4
137,7,20,2,4,atypical,721,733,1,5,7,6,5,9
137,8,20,2,4,atypical,748,730,3,7,6,8,8,6
137,9,20,2,4,atypical,744,722,2,7,6,7,6,8
137,10,20,2,4,atypical,737,719,2,6,6,7,7,8
137,11,20,2,4,atypical,744,716,2,5,4,7,6,4
137,12,20,2,4,atypical,721,714,1,6,6,7,6,7
137,13,20,2,4,atypical,748,713,3,6,6,8,8,5
137,14,20,2,4,atypical,750,710,2,8,5,6,6,7
137,15,20,2,4,atypical,737,709,2,5,5,7,7,8
137,16,20,2,4,atypical,748,707,3,6,4,6,5,6
137,17,20,2,4,atypical,744,706,3,5,4,6,6,7
137,18,20,2,4,atypical,737,704,1,6,6,6,6,5
137,19,20,2,4,atypical,721,703,1,7,6,8,8,9
137,20,20,2,4,atypical,750,701,2,5,3,6,5,5
138,1,19,2,2,typical,721,749,1,7,7,6,6,4
138,2,19,2,2,typical,744,746,2,5,5,6,5,7
138,3,19,2,2,typical,737,745,1,7,6,8,7,3
138,4,19,2,2,typical,750,743,2,2,2,3,3,4
138,5,19,2,2,typical,748,740,2,1,1,3,4,5
138,6,19,2,2,typical,750,736,1,2,4,4,5,5
138,7,19,2,2,typical,721,733,1,1,1,2,2,3
138,8,19,2,2,typical,748,730,1,1,1,1,1,3
138,9,19,2,2,typical,744,722,1,1,3,2,2,4
138,10,19,2,2,typical,737,719,1,2,4,4,4,5
138,11,19,2,2,typical,744,716,1,3,4,4,3,3
138,12,19,2,2,typical,721,714,1,4,5,6,6,4
138,13,19,2,2,typical,748,713,2,2,2,3,3,4
138,14,19,2,2,typical,750,710,3,3,4,5,4,4
138,15,19,2,2,typical,737,709,1,1,1,6,5,3
138,16,19,2,2,typical,748,707,1,1,3,2,2,3
138,17,19,2,2,typical,744,706,1,3,1,2,4,1
138,18,19,2,2,typical,737,704,1,2,1,3,4,2
138,19,19,2,2,typical,721,703,1,2,3,4,4,3
138,20,19,2,2,typical,750,701,3,1,1,4,4,2
139,1,22,2,4,typical,750,701,1,4,4,3,5,3
139,2,22,2,4,typical,721,703,1,3,2,4,3,7
139,3,22,2,4,typical,737,704,1,2,2,1,2,2
139,4,22,2,4,typical,744,706,3,2,3,2,2,3
139,5,22,2,4,typical,748,707,3,3,4,8,8,4
139,6,22,2,4,typical,737,709,1,4,6,5,5,7
139,7,22,2,4,typical,750,710,2,8,6,5,6,3
139,8,22,2,4,typical,748,713,3,3,7,3,2,6
139,9,22,2,4,typical,721,714,1,2,4,2,1,3
139,10,22,2,4,typical,744,716,3,5,5,6,6,5
139,11,22,2,4,typical,737,719,1,6,5,5,3,6
139,12,22,2,4,typical,744,722,1,1,2,4,2,2
139,13,22,2,4,typical,748,730,1,3,5,5,7,3
139,14,22,2,4,typical,721,733,1,4,2,5,5,3
139,15,22,2,4,typical,750,736,1,2,5,4,2,4
139,16,22,2,4,typical,748,740,1,4,3,4,5,6
139,17,22,2,4,typical,750,743,1,7,6,5,7,3
139,18,22,2,4,typical,737,745,3,2,5,5,3,6
139,19,22,2,4,typical,744,746,3,5,5,6,2,6
139,20,22,2,4,typical,721,749,1,7,6,5,6,4
140,1,28,2,4,typical,750,701,1,2,2,7,6,3
140,2,28,2,4,typical,721,703,1,8,8,8,8,8
140,3,28,2,4,typical,737,704,1,2,4,7,7,4
140,4,28,2,4,typical,744,706,3,3,2,6,6,4
140,5,28,2,4,typical,748,707,1,7,4,7,7,7
140,6,28,2,4,typical,737,709,1,3,4,8,8,6
140,7,28,2,4,typical,750,710,1,4,3,6,6,6
140,8,28,2,4,typical,748,713,1,2,2,6,6,2
140,9,28,2,4,typical,721,714,1,8,8,8,8,8
140,10,28,2,4,typical,744,716,2,3,3,6,6,4
140,11,28,2,4,typical,737,719,1,3,3,7,7,7
140,12,28,2,4,typical,744,722,2,7,4,7,7,7
140,13,28,2,4,typical,748,730,3,2,2,6,6,3
140,14,28,2,4,typical,721,733,1,7,4,7,7,7
140,15,28,2,4,typical,750,736,1,6,4,6,6,3
140,16,28,2,4,typical,748,740,1,3,3,6,6,3
140,17,28,2,4,typical,750,743,1,3,5,6,6,6
140,18,28,2,4,typical,737,745,1,3,7,4,4,3
140,19,28,2,4,typical,744,746,2,7,7,5,5,7
140,20,28,2,4,typical,721,749,1,7,7,7,7,6
141,1,21,2,4,atypical,750,701,2,7,7,6,6,4
141,2,21,2,4,atypical,721,703,2,8,8,8,7,6
141,3,21,2,4,atypical,737,704,2,4,4,3,4,6
141,4,21,2,4,atypical,744,706,2,6,5,6,5,4
141,5,21,2,4,atypical,748,707,2,6,5,7,7,8
141,6,21,2,4,atypical,737,709,1,5,4,6,7,7
141,7,21,2,4,atypical,750,710,2,6,5,6,7,7
141,8,21,2,4,atypical,748,713,2,3,4,3,3,4
141,9,21,2,4,atypical,721,714,3,5,7,4,2,8
141,10,21,2,4,atypical,744,716,2,5,6,6,6,4
141,11,21,2,4,atypical,737,719,2,6,6,5,7,6
141,12,21,2,4,atypical,744,722,2,8,8,8,8,6
141,13,21,2,4,atypical,748,730,2,6,7,7,6,4
141,14,21,2,4,atypical,721,733,2,8,8,7,7,7
141,15,21,2,4,atypical,750,736,2,5,6,6,7,4
141,16,21,2,4,atypical,748,740,2,7,7,8,8,6
141,17,21,2,4,atypical,750,743,2,8,6,7,8,7
141,18,21,2,4,atypical,737,745,1,7,8,7,8,6
141,19,21,2,4,atypical,744,746,2,6,7,8,8,6
141,20,21,2,4,atypical,721,749,1,8,7,8,8,5
142,1,20,2,1,atypical,750,701,2,6,6,6,7,9
142,2,20,2,1,atypical,721,703,2,8,8,8,8,9
142,3,20,2,1,atypical,737,704,2,4,7,7,7,9
142,4,20,2,1,atypical,744,706,3,8,8,8,8,9
142,5,20,2,1,atypical,748,707,2,6,8,8,8,9
142,6,20,2,1,atypical,737,709,1,8,8,8,8,9
142,7,20,2,1,atypical,750,710,2,9,8,8,8,9
142,8,20,2,1,atypical,748,713,2,8,8,8,8,9
142,9,20,2,1,atypical,721,714,3,7,8,8,8,8
142,10,20,2,1,atypical,744,716,2,9,9,9,9,9
142,11,20,2,1,atypical,737,719,2,8,8,8,8,9
142,12,20,2,1,atypical,744,722,2,7,8,8,8,9
142,13,20,2,1,atypical,748,730,2,8,8,8,8,9
142,14,20,2,1,atypical,721,733,1,7,8,8,8,9
142,15,20,2,1,atypical,750,736,2,9,8,8,8,9
142,16,20,2,1,atypical,748,740,2,8,8,8,8,9
142,17,20,2,1,atypical,750,743,2,8,8,8,8,9
142,18,20,2,1,atypical,737,745,2,9,8,8,8,9
142,19,20,2,1,atypical,744,746,2,9,8,8,8,9
142,20,20,2,1,atypical,721,749,3,9,9,9,9,9
143,1,25,2,4,atypical,721,749,1,9,9,8,8,9
143,2,25,2,4,atypical,744,746,2,8,8,8,8,9
143,3,25,2,4,atypical,737,745,3,3,8,3,3,8
143,4,25,2,4,atypical,750,743,2,9,9,9,9,3
143,5,25,2,4,atypical,748,740,3,8,8,8,8,9
143,6,25,2,4,atypical,750,736,3,9,9,8,8,9
143,7,25,2,4,atypical,721,733,1,6,6,6,6,6
143,8,25,2,4,atypical,748,730,3,7,7,7,8,5
143,9,25,2,4,atypical,744,722,2,8,8,8,8,9
143,10,25,2,4,atypical,737,719,2,7,7,7,7,5
143,11,25,2,4,atypical,744,716,2,3,8,4,4,3
143,12,25,2,4,atypical,721,714,2,7,9,6,5,8
143,13,25,2,4,atypical,748,713,2,7,8,7,7,7
143,14,25,2,4,atypical,750,710,2,9,9,9,9,9
143,15,25,2,4,atypical,737,709,3,9,9,9,9,9
143,16,25,2,4,atypical,748,707,2,9,9,8,8,9
143,17,25,2,4,atypical,744,706,2,7,7,7,7,3
143,18,25,2,4,atypical,737,704,3,2,5,3,3,5
143,19,25,2,4,atypical,721,703,2,8,8,7,7,8
143,20,25,2,4,atypical,750,701,2,3,3,8,8,4
144,1,21,2,2,atypical,721,749,1,8,8,8,8,8
144,2,21,2,2,atypical,744,746,2,8,8,8,8,8
144,3,21,2,2,atypical,737,745,2,6,6,6,6,6
144,4,21,2,2,atypical,750,743,2,8,8,8,8,8
144,5,21,2,2,atypical,748,740,2,8,8,8,8,8
144,6,21,2,2,atypical,750,736,2,9,9,9,9,9
144,7,21,2,2,atypical,721,733,1,6,6,6,6,6
144,8,21,2,2,atypical,748,730,2,6,6,6,6,6
144,9,21,2,2,atypical,744,722,2,7,7,7,7,7
144,10,21,2,2,atypical,737,719,2,8,8,8,8,8
144,11,21,2,2,atypical,744,716,1,5,6,6,6,6
144,12,21,2,2,atypical,721,714,1,9,9,8,8,8
144,13,21,2,2,atypical,748,713,2,7,7,7,7,7
144,14,21,2,2,atypical,750,710,2,7,7,7,7,7
144,15,21,2,2,atypical,737,709,2,8,8,8,8,8
144,16,21,2,2,atypical,748,707,2,8,8,8,8,8
144,17,21,2,2,atypical,744,706,3,9,9,9,9,9
144,18,21,2,2,atypical,737,704,2,8,8,8,8,8
144,19,21,2,2,atypical,721,703,1,9,9,9,9,9
144,20,21,2,2,atypical,750,701,2,7,7,7,7,7
145,1,69,1,4,atypical,721,749,3,6,6,6,6,6
145,2,69,1,4,atypical,744,746,2,5,6,6,6,6
145,3,69,1,4,atypical,737,745,2,3,5,5,5,5
145,4,69,1,4,atypical,750,743,2,7,6,7,7,5
145,5,69,1,4,atypical,748,740,2,5,5,6,6,6
145,6,69,1,4,atypical,750,736,2,6,6,6,6,6
145,7,69,1,4,atypical,721,733,1,4,4,6,5,5
145,8,69,1,4,atypical,748,730,3,4,4,5,5,5
145,9,69,1,4,atypical,744,722,2,6,7,7,7,6
145,10,69,1,4,atypical,737,719,1,3,4,5,5,5
145,11,69,1,4,atypical,744,716,2,3,4,5,5,5
145,12,69,1,4,atypical,721,714,3,3,3,5,5,5
145,13,69,1,4,atypical,748,713,2,3,3,4,4,3
145,14,69,1,4,atypical,750,710,2,4,5,5,5,5
145,15,69,1,4,atypical,737,709,2,4,5,5,5,5
145,16,69,1,4,atypical,748,707,2,3,4,5,5,5
145,17,69,1,4,atypical,744,706,2,4,4,5,5,5
145,18,69,1,4,atypical,737,704,2,5,4,5,5,5
145,19,69,1,4,atypical,721,703,3,6,6,6,6,6
145,20,69,1,4,atypical,750,701,2,4,3,4,4,4
146,1,50,2,4,typical,721,749,1,8,7,3,4,6
146,2,50,2,4,typical,744,746,2,2,6,2,1,5
146,3,50,2,4,typical,737,745,1,3,6,2,7,4
146,4,50,2,4,typical,750,743,2,1,3,3,3,6
146,5,50,2,4,typical,748,740,1,3,4,7,2,5
146,6,50,2,4,typical,750,736,2,6,4,8,8,5
146,7,50,2,4,typical,721,733,1,2,4,7,8,7
146,8,50,2,4,typical,748,730,3,4,4,6,6,3
146,9,50,2,4,typical,744,722,1,7,7,8,8,9
146,10,50,2,4,typical,737,719,1,6,8,6,2,8
146,11,50,2,4,typical,744,716,1,8,6,2,1,4
146,12,50,2,4,typical,721,714,1,7,5,9,8,5
146,13,50,2,4,typical,748,713,3,5,5,5,4,5
146,14,50,2,4,typical,750,710,3,2,6,4,2,6
146,15,50,2,4,typical,737,709,1,8,6,9,4,6
146,16,50,2,4,typical,748,707,3,3,6,6,7,7
146,17,50,2,4,typical,744,706,1,5,5,8,2,8
146,18,50,2,4,typical,737,704,1,2,5,5,7,4
146,19,50,2,4,typical,721,703,1,9,6,8,7,9
146,20,50,2,4,typical,750,701,3,7,7,9,8,2
147,1,19,2,4,typical,721,749,1,7,6,7,7,8
147,2,19,2,4,typical,744,746,2,6,7,7,7,8
147,3,19,2,4,typical,737,745,1,8,6,7,7,5
147,4,19,2,4,typical,750,743,2,8,4,7,7,5
147,5,19,2,4,typical,748,740,1,8,4,7,7,5
147,6,19,2,4,typical,750,736,1,8,6,7,7,6
147,7,19,2,4,typical,721,733,1,8,4,7,7,8
147,8,19,2,4,typical,748,730,1,7,7,7,7,8
147,9,19,2,4,typical,744,722,2,7,6,7,7,9
147,10,19,2,4,typical,737,719,1,6,5,7,7,7
147,11,19,2,4,typical,744,716,3,3,6,6,6,3
147,12,19,2,4,typical,721,714,1,7,6,6,5,8
147,13,19,2,4,typical,748,713,3,6,5,6,6,5
147,14,19,2,4,typical,750,710,1,9,2,8,8,6
147,15,19,2,4,typical,737,709,1,7,6,7,7,8
147,16,19,2,4,typical,748,707,3,7,6,7,7,6
147,17,19,2,4,typical,744,706,1,9,3,8,8,5
147,18,19,2,4,typical,737,704,1,7,4,6,7,4
147,19,19,2,4,typical,721,703,1,7,8,6,6,7
147,20,19,2,4,typical,750,701,1,8,4,7,7,8
148,1,22,2,4,atypical,750,701,2,6,4,5,3,6
148,2,22,2,4,atypical,721,703,2,4,5,4,4,6
148,3,22,2,4,atypical,737,704,2,3,4,4,3,6
148,4,22,2,4,atypical,744,706,2,5,5,3,3,5
148,5,22,2,4,atypical,748,707,2,3,4,6,3,7
148,6,22,2,4,atypical,737,709,1,5,6,4,3,7
148,7,22,2,4,atypical,750,710,2,3,5,4,4,8
148,8,22,2,4,atypical,748,713,2,3,6,3,3,7
148,9,22,2,4,atypical,721,714,3,3,4,3,3,7
148,10,22,2,4,atypical,744,716,3,3,6,4,3,6
148,11,22,2,4,atypical,737,719,2,3,5,4,3,8
148,12,22,2,4,atypical,744,722,2,3,6,6,3,8
148,13,22,2,4,atypical,748,730,3,3,5,4,3,7
148,14,22,2,4,atypical,721,733,1,3,5,7,3,7
148,15,22,2,4,atypical,750,736,2,4,6,5,3,6
148,16,22,2,4,atypical,748,740,2,3,5,3,3,7
148,17,22,2,4,atypical,750,743,3,3,5,6,3,6
148,18,22,2,4,atypical,737,745,1,3,6,3,3,7
148,19,22,2,4,atypical,744,746,2,3,5,7,3,7
148,20,22,2,4,atypical,721,749,1,2,4,5,3,7
150,1,20,2,4,typical,750,701,1,2,1,6,7,3
150,2,20,2,4,typical,721,703,1,8,8,6,7,5
150,3,20,2,4,typical,737,704,3,4,3,3,7,5
150,4,20,2,4,typical,744,706,2,5,3,8,7,6
150,5,20,2,4,typical,748,707,3,6,7,7,7,3
150,6,20,2,4,typical,737,709,1,6,7,8,6,8
150,7,20,2,4,typical,750,710,3,9,9,8,6,7
150,8,20,2,4,typical,748,713,3,3,9,7,6,5
150,9,20,2,4,typical,721,714,1,3,6,8,6,3
150,10,20,2,4,typical,744,716,3,4,9,7,8,2
150,11,20,2,4,typical,737,719,1,3,3,8,8,7
150,12,20,2,4,typical,744,722,3,8,5,8,8,6
150,13,20,2,4,typical,748,730,1,5,6,7,6,5
150,14,20,2,4,typical,721,733,1,6,7,8,6,8
150,15,20,2,4,typical,750,736,2,4,2,6,7,7
150,16,20,2,4,typical,748,740,1,4,7,6,6,7
150,17,20,2,4,typical,750,743,3,6,5,7,8,9
150,18,20,2,4,typical,737,745,1,3,8,7,7,8
150,19,20,2,4,typical,744,746,3,3,7,6,7,4
150,20,20,2,4,typical,721,749,1,8,8,7,6,6
151,1,40,2,4,atypical,750,701,1,4,5,3,4,4
151,2,40,2,4,atypical,721,703,1,7,6,5,5,6
151,3,40,2,4,atypical,737,704,2,3,3,3,3,6
151,4,40,2,4,atypical,744,706,2,5,5,4,4,6
151,5,40,2,4,atypical,748,707,2,3,4,3,3,6
151,6,40,2,4,atypical,737,709,1,6,5,5,5,7
151,7,40,2,4,atypical,750,710,2,7,6,6,6,7
151,8,40,2,4,atypical,748,713,2,5,6,5,5,4
151,9,40,2,4,atypical,721,714,2,7,6,6,6,6
151,10,40,2,4,atypical,744,716,2,3,4,3,3,5
151,11,40,2,4,atypical,737,719,2,5,5,5,5,6
151,12,40,2,4,atypical,744,722,2,5,6,5,5,6
151,13,40,2,4,atypical,748,730,2,3,5,4,4,6
151,14,40,2,4,atypical,721,733,1,6,5,5,5,6
151,15,40,2,4,atypical,750,736,2,5,6,4,4,7
151,16,40,2,4,atypical,748,740,2,5,6,4,4,6
151,17,40,2,4,atypical,750,743,3,5,5,5,5,8
151,18,40,2,4,atypical,737,745,2,4,5,3,3,5
151,19,40,2,4,atypical,744,746,2,8,7,6,6,6
151,20,40,2,4,atypical,721,749,1,7,7,5,5,8
152,1,19,2,3,typical,721,749,1,5,7,7,6,9
152,2,19,2,3,typical,744,746,2,4,8,5,4,8
152,3,19,2,3,typical,737,745,3,7,8,8,7,3
152,4,19,2,3,typical,750,743,3,7,6,7,6,7
152,5,19,2,3,typical,748,740,1,7,7,8,8,4
152,6,19,2,3,typical,750,736,1,6,8,7,5,5
152,7,19,2,3,typical,721,733,1,6,7,6,5,7
152,8,19,2,3,typical,748,730,2,8,7,8,8,4
152,9,19,2,3,typical,744,722,3,6,8,6,5,8
152,10,19,2,3,typical,737,719,1,2,8,1,1,7
152,11,19,2,3,typical,744,716,1,2,6,1,1,8
152,12,19,2,3,typical,721,714,1,5,5,5,2,6
152,13,19,2,3,typical,748,713,3,1,7,1,2,5
152,14,19,2,3,typical,750,710,2,7,8,7,8,3
152,15,19,2,3,typical,737,709,1,7,7,8,8,5
152,16,19,2,3,typical,748,707,3,7,6,6,6,8
152,17,19,2,3,typical,744,706,1,8,8,8,8,7
152,18,19,2,3,typical,737,704,1,1,5,2,2,6
152,19,19,2,3,typical,721,703,1,9,8,8,8,6
152,20,19,2,3,typical,750,701,2,7,7,8,7,6
153,1,23,2,4,atypical,721,749,1,4,5,3,5,5
153,2,23,2,4,atypical,744,746,2,7,7,6,5,8
153,3,23,2,4,atypical,737,745,1,7,5,5,6,4
153,4,23,2,4,atypical,750,743,2,2,4,8,8,1
153,5,23,2,4,atypical,748,740,3,3,3,5,5,9
153,6,23,2,4,atypical,750,736,2,1,2,3,3,5
153,7,23,2,4,atypical,721,733,2,7,7,6,7,9
153,8,23,2,4,atypical,748,730,2,6,3,7,7,2
153,9,23,2,4,atypical,744,722,2,8,7,9,8,9
153,10,23,2,4,atypical,737,719,2,6,2,5,6,5
153,11,23,2,4,atypical,744,716,2,1,2,3,4,3
153,12,23,2,4,atypical,721,714,1,1,3,2,2,5
153,13,23,2,4,atypical,748,713,2,7,4,8,8,7
153,14,23,2,4,atypical,750,710,2,6,2,7,7,6
153,15,23,2,4,atypical,737,709,2,2,2,7,7,7
153,16,23,2,4,atypical,748,707,2,1,4,3,2,9
153,17,23,2,4,atypical,744,706,3,3,1,4,5,5
153,18,23,2,4,atypical,737,704,3,1,3,2,1,5
153,19,23,2,4,atypical,721,703,1,2,6,1,1,7
153,20,23,2,4,atypical,750,701,2,4,4,5,5,6
154,1,18,2,4,atypical,750,701,2,7,7,7,7,8
154,2,18,2,4,atypical,721,703,2,9,9,8,8,6
154,3,18,2,4,atypical,737,704,2,2,4,2,2,7
154,4,18,2,4,atypical,744,706,3,7,4,9,9,7
154,5,18,2,4,atypical,748,707,2,7,8,3,3,8
154,6,18,2,4,atypical,737,709,1,9,9,8,8,7
154,7,18,2,4,atypical,750,710,2,8,8,2,2,4
154,8,18,2,4,atypical,748,713,2,6,9,4,4,2
154,9,18,2,4,atypical,721,714,3,3,7,1,1,6
154,10,18,2,4,atypical,744,716,2,7,9,3,1,5
154,11,18,2,4,atypical,737,719,2,6,7,7,7,8
154,12,18,2,4,atypical,744,722,2,9,9,9,9,7
154,13,18,2,4,atypical,748,730,2,8,9,5,6,9
154,14,18,2,4,atypical,721,733,1,2,1,8,8,8
154,15,18,2,4,atypical,750,736,1,9,9,3,3,7
154,16,18,2,4,atypical,748,740,2,9,9,8,9,8
154,17,18,2,4,atypical,750,743,2,7,7,7,3,9
154,18,18,2,4,atypical,737,745,3,9,9,4,4,5
154,19,18,2,4,atypical,744,746,2,9,9,7,8,9
154,20,18,2,4,atypical,721,749,1,9,9,4,4,8
155,1,18,2,4,typical,750,701,1,3,4,6,5,5
155,2,18,2,4,typical,721,703,1,4,6,6,6,7
155,3,18,2,4,typical,737,704,1,3,6,2,2,8
155,4,18,2,4,typical,744,706,3,7,7,7,7,7
155,5,18,2,4,typical,748,707,1,5,6,4,3,9
155,6,18,2,4,typical,737,709,1,6,5,7,7,6
155,7,18,2,4,typical,750,710,1,5,6,4,3,8
155,8,18,2,4,typical,748,713,1,5,7,5,3,7
155,9,18,2,4,typical,721,714,1,6,7,6,6,7
155,10,18,2,4,typical,744,716,2,4,7,3,2,9
155,11,18,2,4,typical,737,719,2,5,5,6,3,6
155,12,18,2,4,typical,744,722,1,5,6,6,6,6
155,13,18,2,4,typical,748,730,1,5,6,6,6,5
155,14,18,2,4,typical,721,733,1,5,5,3,3,9
155,15,18,2,4,typical,750,736,1,6,5,7,7,6
155,16,18,2,4,typical,748,740,1,5,5,6,6,8
155,17,18,2,4,typical,750,743,2,5,5,7,6,7
155,18,18,2,4,typical,737,745,1,6,6,6,3,6
155,19,18,2,4,typical,744,746,2,4,5,6,5,5
155,20,18,2,4,typical,721,749,1,8,7,6,6,7
156,1,38,2,4,typical,721,749,1,7,7,7,3,6
156,2,38,2,4,typical,744,746,2,3,2,7,5,6
156,3,38,2,4,typical,737,745,1,2,2,6,2,4
156,4,38,2,4,typical,750,743,2,6,3,8,8,4
156,5,38,2,4,typical,748,740,1,2,2,5,2,2
156,6,38,2,4,typical,750,736,1,5,4,3,2,7
156,7,38,2,4,typical,721,733,1,3,3,7,5,6
156,8,38,2,4,typical,748,730,1,2,2,6,2,3
156,9,38,2,4,typical,744,722,1,7,6,6,2,8
156,10,38,2,4,typical,737,719,1,5,4,5,2,7
156,11,38,2,4,typical,744,716,2,2,2,4,2,3
156,12,38,2,4,typical,721,714,1,6,6,5,2,8
156,13,38,2,4,typical,748,713,2,7,8,7,2,8
156,14,38,2,4,typical,750,710,2,4,4,6,2,8
156,15,38,2,4,typical,737,709,1,6,4,6,2,7
156,16,38,2,4,typical,748,707,1,7,7,6,2,8
156,17,38,2,4,typical,744,706,1,6,5,6,2,6
156,18,38,2,4,typical,737,704,1,2,2,2,2,2
156,19,38,2,4,typical,721,703,1,7,7,7,2,8
156,20,38,2,4,typical,750,701,1,2,2,3,2,4
157,1,22,2,4,atypical,721,749,1,7,8,8,8,7
157,2,22,2,4,atypical,744,746,2,5,8,7,8,6
157,3,22,2,4,atypical,737,745,2,4,6,5,6,6
157,4,22,2,4,atypical,750,743,3,7,5,6,7,4
157,5,22,2,4,atypical,748,740,2,5,5,6,6,9
157,6,22,2,4,atypical,750,736,3,4,5,4,3,6
157,7,22,2,4,atypical,721,733,2,4,4,5,4,6
