ID,trial,Computer,Age,Sex,SO,Race,Politics,Education,condition,adaptor,voice,pitch.judgement,attraction,masculinity,likability,friends,typicality
150,13,10,20,2,1,4,4,2,typical,748,730,1,5,6,7,6,5
150,14,10,20,2,1,4,4,2,typical,721,733,1,6,7,8,6,8
150,15,10,20,2,1,4,4,2,typical,750,736,2,4,2,6,7,7
150,16,10,20,2,1,4,4,2,typical,748,740,1,4,7,6,6,7
150,17,10,20,2,1,4,4,2,typical,750,743,3,6,5,7,8,9
150,18,10,20,2,1,4,4,2,typical,737,745,1,3,8,7,7,8
150,19,10,20,2,1,4,4,2,typical,744,746,3,3,7,6,7,4
150,20,10,20,2,1,4,4,2,typical,721,749,1,8,8,7,6,6
151,1,6,40,2,1,4,3,3,atypical,750,701,1,4,5,3,4,4
151,2,6,40,2,1,4,3,3,atypical,721,703,1,7,6,5,5,6
151,3,6,40,2,1,4,3,3,atypical,737,704,2,3,3,3,3,6
151,4,6,40,2,1,4,3,3,atypical,744,706,2,5,5,4,4,6
151,5,6,40,2,1,4,3,3,atypical,748,707,2,3,4,3,3,6
151,6,6,40,2,1,4,3,3,atypical,737,709,1,6,5,5,5,7
151,7,6,40,2,1,4,3,3,atypical,750,710,2,7,6,6,6,7
151,8,6,40,2,1,4,3,3,atypical,748,713,2,5,6,5,5,4
151,9,6,40,2,1,4,3,3,atypical,721,714,2,7,6,6,6,6
151,10,6,40,2,1,4,3,3,atypical,744,716,2,3,4,3,3,5
151,11,6,40,2,1,4,3,3,atypical,737,719,2,5,5,5,5,6
151,12,6,40,2,1,4,3,3,atypical,744,722,2,5,6,5,5,6
151,13,6,40,2,1,4,3,3,atypical,748,730,2,3,5,4,4,6
151,14,6,40,2,1,4,3,3,atypical,721,733,1,6,5,5,5,6
151,15,6,40,2,1,4,3,3,atypical,750,736,2,5,6,4,4,7
151,16,6,40,2,1,4,3,3,atypical,748,740,2,5,6,4,4,6
151,17,6,40,2,1,4,3,3,atypical,750,743,3,5,5,5,5,8
151,18,6,40,2,1,4,3,3,atypical,737,745,2,4,5,3,3,5
151,19,6,40,2,1,4,3,3,atypical,744,746,2,8,7,6,6,6
151,20,6,40,2,1,4,3,3,atypical,721,749,1,7,7,5,5,8
152,1,10,19,2,1,3,4,2,typical,721,749,1,5,7,7,6,9
152,2,10,19,2,1,3,4,2,typical,744,746,2,4,8,5,4,8
152,3,10,19,2,1,3,4,2,typical,737,745,3,7,8,8,7,3
152,4,10,19,2,1,3,4,2,typical,750,743,3,7,6,7,6,7
152,5,10,19,2,1,3,4,2,typical,748,740,1,7,7,8,8,4
152,6,10,19,2,1,3,4,2,typical,750,736,1,6,8,7,5,5
152,7,10,19,2,1,3,4,2,typical,721,733,1,6,7,6,5,7
152,8,10,19,2,1,3,4,2,typical,748,730,2,8,7,8,8,4
152,9,10,19,2,1,3,4,2,typical,744,722,3,6,8,6,5,8
152,10,10,19,2,1,3,4,2,typical,737,719,1,2,8,1,1,7
152,11,10,19,2,1,3,4,2,typical,744,716,1,2,6,1,1,8
152,12,10,19,2,1,3,4,2,typical,721,714,1,5,5,5,2,6
152,13,10,19,2,1,3,4,2,typical,748,713,3,1,7,1,2,5
152,14,10,19,2,1,3,4,2,typical,750,710,2,7,8,7,8,3
152,15,10,19,2,1,3,4,2,typical,737,709,1,7,7,8,8,5
152,16,10,19,2,1,3,4,2,typical,748,707,3,7,6,6,6,8
152,17,10,19,2,1,3,4,2,typical,744,706,1,8,8,8,8,7
152,18,10,19,2,1,3,4,2,typical,737,704,1,1,5,2,2,6
152,19,10,19,2,1,3,4,2,typical,721,703,1,9,8,8,8,6
152,20,10,19,2,1,3,4,2,typical,750,701,2,7,7,8,7,6
153,1,3,23,2,3,4,5,5,atypical,721,749,1,4,5,3,5,5
153,2,3,23,2,3,4,5,5,atypical,744,746,2,7,7,6,5,8
153,3,3,23,2,3,4,5,5,atypical,737,745,1,7,5,5,6,4
153,4,3,23,2,3,4,5,5,atypical,750,743,2,2,4,8,8,1
153,5,3,23,2,3,4,5,5,atypical,748,740,3,3,3,5,5,9
153,6,3,23,2,3,4,5,5,atypical,750,736,2,1,2,3,3,5
153,7,3,23,2,3,4,5,5,atypical,721,733,2,7,7,6,7,9
153,8,3,23,2,3,4,5,5,atypical,748,730,2,6,3,7,7,2
153,9,3,23,2,3,4,5,5,atypical,744,722,2,8,7,9,8,9
153,10,3,23,2,3,4,5,5,atypical,737,719,2,6,2,5,6,5
153,11,3,23,2,3,4,5,5,atypical,744,716,2,1,2,3,4,3
153,12,3,23,2,3,4,5,5,atypical,721,714,1,1,3,2,2,5
153,13,3,23,2,3,4,5,5,atypical,748,713,2,7,4,8,8,7
153,14,3,23,2,3,4,5,5,atypical,750,710,2,6,2,7,7,6
153,15,3,23,2,3,4,5,5,atypical,737,709,2,2,2,7,7,7
153,16,3,23,2,3,4,5,5,atypical,748,707,2,1,4,3,2,9
153,17,3,23,2,3,4,5,5,atypical,744,706,3,3,1,4,5,5
153,18,3,23,2,3,4,5,5,atypical,737,704,3,1,3,2,1,5
153,19,3,23,2,3,4,5,5,atypical,721,703,1,2,6,1,1,7
153,20,3,23,2,3,4,5,5,atypical,750,701,2,4,4,5,5,6
154,1,2,18,2,1,4,4,4,atypical,750,701,2,7,7,7,7,8
154,2,2,18,2,1,4,4,4,atypical,721,703,2,9,9,8,8,6
154,3,2,18,2,1,4,4,4,atypical,737,704,2,2,4,2,2,7
154,4,2,18,2,1,4,4,4,atypical,744,706,3,7,4,9,9,7
154,5,2,18,2,1,4,4,4,atypical,748,707,2,7,8,3,3,8
154,6,2,18,2,1,4,4,4,atypical,737,709,1,9,9,8,8,7
154,7,2,18,2,1,4,4,4,atypical,750,710,2,8,8,2,2,4
154,8,2,18,2,1,4,4,4,atypical,748,713,2,6,9,4,4,2
154,9,2,18,2,1,4,4,4,atypical,721,714,3,3,7,1,1,6
154,10,2,18,2,1,4,4,4,atypical,744,716,2,7,9,3,1,5
154,11,2,18,2,1,4,4,4,atypical,737,719,2,6,7,7,7,8
154,12,2,18,2,1,4,4,4,atypical,744,722,2,9,9,9,9,7
154,13,2,18,2,1,4,4,4,atypical,748,730,2,8,9,5,6,9
154,14,2,18,2,1,4,4,4,atypical,721,733,1,2,1,8,8,8
154,15,2,18,2,1,4,4,4,atypical,750,736,1,9,9,3,3,7
154,16,2,18,2,1,4,4,4,atypical,748,740,2,9,9,8,9,8
154,17,2,18,2,1,4,4,4,atypical,750,743,2,7,7,7,3,9
154,18,2,18,2,1,4,4,4,atypical,737,745,3,9,9,4,4,5
154,19,2,18,2,1,4,4,4,atypical,744,746,2,9,9,7,8,9
154,20,2,18,2,1,4,4,4,atypical,721,749,1,9,9,4,4,8
155,1,2,18,2,1,4,4,2,typical,750,701,1,3,4,6,5,5
155,2,2,18,2,1,4,4,2,typical,721,703,1,4,6,6,6,7
155,3,2,18,2,1,4,4,2,typical,737,704,1,3,6,2,2,8
155,4,2,18,2,1,4,4,2,typical,744,706,3,7,7,7,7,7
155,5,2,18,2,1,4,4,2,typical,748,707,1,5,6,4,3,9
155,6,2,18,2,1,4,4,2,typical,737,709,1,6,5,7,7,6
155,7,2,18,2,1,4,4,2,typical,750,710,1,5,6,4,3,8
155,8,2,18,2,1,4,4,2,typical,748,713,1,5,7,5,3,7
155,9,2,18,2,1,4,4,2,typical,721,714,1,6,7,6,6,7
155,10,2,18,2,1,4,4,2,typical,744,716,2,4,7,3,2,9
155,11,2,18,2,1,4,4,2,typical,737,719,2,5,5,6,3,6
155,12,2,18,2,1,4,4,2,typical,744,722,1,5,6,6,6,6
155,13,2,18,2,1,4,4,2,typical,748,730,1,5,6,6,6,5
155,14,2,18,2,1,4,4,2,typical,721,733,1,5,5,3,3,9
155,15,2,18,2,1,4,4,2,typical,750,736,1,6,5,7,7,6
155,16,2,18,2,1,4,4,2,typical,748,740,1,5,5,6,6,8
155,17,2,18,2,1,4,4,2,typical,750,743,2,5,5,7,6,7
155,18,2,18,2,1,4,4,2,typical,737,745,1,6,6,6,3,6
155,19,2,18,2,1,4,4,2,typical,744,746,2,4,5,6,5,5
155,20,2,18,2,1,4,4,2,typical,721,749,1,8,7,6,6,7
156,1,3,38,2,1,4,3,3,typical,721,749,1,7,7,7,3,6
156,2,3,38,2,1,4,3,3,typical,744,746,2,3,2,7,5,6
156,3,3,38,2,1,4,3,3,typical,737,745,1,2,2,6,2,4
156,4,3,38,2,1,4,3,3,typical,750,743,2,6,3,8,8,4
156,5,3,38,2,1,4,3,3,typical,748,740,1,2,2,5,2,2
156,6,3,38,2,1,4,3,3,typical,750,736,1,5,4,3,2,7
156,7,3,38,2,1,4,3,3,typical,721,733,1,3,3,7,5,6
156,8,3,38,2,1,4,3,3,typical,748,730,1,2,2,6,2,3
156,9,3,38,2,1,4,3,3,typical,744,722,1,7,6,6,2,8
156,10,3,38,2,1,4,3,3,typical,737,719,1,5,4,5,2,7
156,11,3,38,2,1,4,3,3,typical,744,716,2,2,2,4,2,3
156,12,3,38,2,1,4,3,3,typical,721,714,1,6,6,5,2,8
156,13,3,38,2,1,4,3,3,typical,748,713,2,7,8,7,2,8
156,14,3,38,2,1,4,3,3,typical,750,710,2,4,4,6,2,8
156,15,3,38,2,1,4,3,3,typical,737,709,1,6,4,6,2,7
156,16,3,38,2,1,4,3,3,typical,748,707,1,7,7,6,2,8
156,17,3,38,2,1,4,3,3,typical,744,706,1,6,5,6,2,6
156,18,3,38,2,1,4,3,3,typical,737,704,1,2,2,2,2,2
156,19,3,38,2,1,4,3,3,typical,721,703,1,7,7,7,2,8
156,20,3,38,2,1,4,3,3,typical,750,701,1,2,2,3,2,4
157,1,3,22,2,1,4,3,5,atypical,721,749,1,7,8,8,8,7
157,2,3,22,2,1,4,3,5,atypical,744,746,2,5,8,7,8,6
157,3,3,22,2,1,4,3,5,atypical,737,745,2,4,6,5,6,6
157,4,3,22,2,1,4,3,5,atypical,750,743,3,7,5,6,7,4
157,5,3,22,2,1,4,3,5,atypical,748,740,2,5,5,6,6,9
157,6,3,22,2,1,4,3,5,atypical,750,736,3,4,5,4,3,6
157,7,3,22,2,1,4,3,5,atypical,721,733,2,4,4,5,4,6
157,8,3,22,2,1,4,3,5,atypical,748,730,2,5,6,7,6,6
157,9,3,22,2,1,4,3,5,atypical,744,722,2,6,7,8,8,6
157,10,3,22,2,1,4,3,5,atypical,737,719,3,4,8,6,6,7
157,11,3,22,2,1,4,3,5,atypical,744,716,2,2,6,4,3,4
157,12,3,22,2,1,4,3,5,atypical,721,714,2,5,7,4,4,7
157,13,3,22,2,1,4,3,5,atypical,748,713,2,3,7,5,5,6
157,14,3,22,2,1,4,3,5,atypical,750,710,2,6,7,6,5,7
157,15,3,22,2,1,4,3,5,atypical,737,709,3,5,7,6,5,7
157,16,3,22,2,1,4,3,5,atypical,748,707,2,6,4,5,5,6
157,17,3,22,2,1,4,3,5,atypical,744,706,2,6,6,7,6,8
157,18,3,22,2,1,4,3,5,atypical,737,704,1,4,3,4,5,5
157,19,3,22,2,1,4,3,5,atypical,721,703,1,6,7,6,6,7
157,20,3,22,2,1,4,3,5,atypical,750,701,2,4,4,6,4,5
158,1,2,28,1,1,4,3,5,typical,721,749,1,7,7,7,7,7
158,2,2,28,1,1,4,3,5,typical,744,746,1,6,7,6,7,7
158,3,2,28,1,1,4,3,5,typical,737,745,3,7,7,6,6,6
158,4,2,28,1,1,4,3,5,typical,750,743,1,6,6,7,7,6
158,5,2,28,1,1,4,3,5,typical,748,740,1,6,6,5,7,6
158,6,2,28,1,1,4,3,5,typical,750,736,1,6,6,7,7,6
158,7,2,28,1,1,4,3,5,typical,721,733,1,5,5,6,4,5
158,8,2,28,1,1,4,3,5,typical,748,730,1,5,6,4,4,6
158,9,2,28,1,1,4,3,5,typical,744,722,1,5,6,6,6,6
158,10,2,28,1,1,4,3,5,typical,737,719,1,4,5,6,5,5
158,11,2,28,1,1,4,3,5,typical,744,716,1,4,6,5,5,3
158,12,2,28,1,1,4,3,5,typical,721,714,1,7,6,6,6,4
158,13,2,28,1,1,4,3,5,typical,748,713,3,4,5,5,5,5
158,14,2,28,1,1,4,3,5,typical,750,710,1,7,6,7,7,6
158,15,2,28,1,1,4,3,5,typical,737,709,1,6,5,6,6,5
158,16,2,28,1,1,4,3,5,typical,748,707,1,4,3,5,5,3
158,17,2,28,1,1,4,3,5,typical,744,706,1,7,4,7,7,4
158,18,2,28,1,1,4,3,5,typical,737,704,1,3,3,4,3,2
158,19,2,28,1,1,4,3,5,typical,721,703,1,6,5,6,6,5
158,20,2,28,1,1,4,3,5,typical,750,701,1,7,4,6,6,6
159,1,3,30,2,1,4,5,6,atypical,721,749,1,6,6,5,5,6
159,2,3,30,2,1,4,5,6,atypical,744,746,2,7,7,6,7,5
159,3,3,30,2,1,4,5,6,atypical,737,745,2,2,6,5,5,6
159,4,3,30,2,1,4,5,6,atypical,750,743,2,3,4,6,6,6
159,5,3,30,2,1,4,5,6,atypical,748,740,3,5,5,4,5,5
159,6,3,30,2,1,4,5,6,atypical,750,736,2,6,4,5,5,6
159,7,3,30,2,1,4,5,6,atypical,721,733,2,7,7,7,8,6
159,8,3,30,2,1,4,5,6,atypical,748,730,2,4,6,5,5,5
159,9,3,30,2,1,4,5,6,atypical,744,722,2,7,6,4,5,4
159,10,3,30,2,1,4,5,6,atypical,737,719,2,3,4,3,4,6
159,11,3,30,2,1,4,5,6,atypical,744,716,2,3,6,3,3,6
159,12,3,30,2,1,4,5,6,atypical,721,714,2,5,6,4,4,6
159,13,3,30,2,1,4,5,6,atypical,748,713,2,6,6,6,5,5
159,14,3,30,2,1,4,5,6,atypical,750,710,3,3,4,4,4,4
159,15,3,30,2,1,4,5,6,atypical,737,709,2,6,4,4,4,5
159,16,3,30,2,1,4,5,6,atypical,748,707,2,3,4,4,4,5
159,17,3,30,2,1,4,5,6,atypical,744,706,2,2,6,4,4,5
159,18,3,30,2,1,4,5,6,atypical,737,704,1,2,7,3,3,5
159,19,3,30,2,1,4,5,6,atypical,721,703,1,4,4,5,5,5
159,20,3,30,2,1,4,5,6,atypical,750,701,2,3,3,6,6,5
160,1,3,39,1,1,2,2,7,typical,750,701,1,9,5,9,9,9
160,2,3,39,1,1,2,2,7,typical,721,703,1,7,6,7,7,8
160,3,3,39,1,1,2,2,7,typical,737,704,1,6,3,5,4,5
160,4,3,39,1,1,2,2,7,typical,744,706,1,7,7,9,9,9
160,5,3,39,1,1,2,2,7,typical,748,707,1,8,5,6,6,7
160,6,3,39,1,1,2,2,7,typical,737,709,1,8,8,6,7,9
160,7,3,39,1,1,2,2,7,typical,750,710,1,9,5,9,9,6
160,8,3,39,1,1,2,2,7,typical,748,713,1,3,8,2,1,2
160,9,3,39,1,1,2,2,7,typical,721,714,2,6,5,5,5,9
160,10,3,39,1,1,2,2,7,typical,744,716,1,9,5,9,8,8
160,11,3,39,1,1,2,2,7,typical,737,719,1,9,6,9,8,7
160,12,3,39,1,1,2,2,7,typical,744,722,1,9,7,9,9,9
160,13,3,39,1,1,2,2,7,typical,748,730,1,5,5,4,1,4
160,14,3,39,1,1,2,2,7,typical,721,733,1,8,6,8,8,9
160,15,3,39,1,1,2,2,7,typical,750,736,1,7,6,5,6,7
160,16,3,39,1,1,2,2,7,typical,748,740,2,7,5,7,6,7
160,17,3,39,1,1,2,2,7,typical,750,743,1,9,5,8,9,9
160,18,3,39,1,1,2,2,7,typical,737,745,1,5,3,4,4,6
160,19,3,39,1,1,2,2,7,typical,744,746,1,8,7,9,9,8
160,20,3,39,1,1,2,2,7,typical,721,749,1,7,1,5,5,3
161,1,3,23,2,3,3,5,5,typical,721,749,1,9,7,7,8,4
161,2,3,23,2,3,3,5,5,typical,744,746,2,5,6,6,6,8
161,3,3,23,2,3,3,5,5,typical,737,745,1,1,6,6,5,5
161,4,3,23,2,3,3,5,5,typical,750,743,2,1,4,7,7,5
161,5,3,23,2,3,3,5,5,typical,748,740,1,1,6,6,6,6
161,6,3,23,2,3,3,5,5,typical,750,736,1,4,6,6,6,6
161,7,3,23,2,3,3,5,5,typical,721,733,1,1,4,6,6,6
161,8,3,23,2,3,3,5,5,typical,748,730,1,5,5,6,6,7
161,9,3,23,2,3,3,5,5,typical,744,722,3,5,5,7,7,6
161,10,3,23,2,3,3,5,5,typical,737,719,1,1,4,5,6,6
161,11,3,23,2,3,3,5,5,typical,744,716,3,1,4,4,5,5
161,12,3,23,2,3,3,5,5,typical,721,714,1,5,5,6,5,5
161,13,3,23,2,3,3,5,5,typical,748,713,3,6,6,6,6,6
161,14,3,23,2,3,3,5,5,typical,750,710,1,6,6,5,5,5
161,15,3,23,2,3,3,5,5,typical,737,709,3,1,4,5,5,5
161,16,3,23,2,3,3,5,5,typical,748,707,3,4,5,5,5,5
161,17,3,23,2,3,3,5,5,typical,744,706,1,1,5,5,5,5
161,18,3,23,2,3,3,5,5,typical,737,704,3,3,5,4,4,5
161,19,3,23,2,3,3,5,5,typical,721,703,1,5,5,5,5,5
161,20,3,23,2,3,3,5,5,typical,750,701,2,4,5,4,4,4
162,1,10,21,1,1,3,4,3,typical,721,749,1,7,6,7,8,5
162,2,10,21,1,1,3,4,3,typical,744,746,3,5,8,7,5,5
162,3,10,21,1,1,3,4,3,typical,737,745,1,4,4,4,4,6
162,4,10,21,1,1,3,4,3,typical,750,743,2,8,5,6,7,2
162,5,10,21,1,1,3,4,3,typical,748,740,2,4,6,4,4,5
162,6,10,21,1,1,3,4,3,typical,750,736,2,7,6,8,8,4
162,7,10,21,1,1,3,4,3,typical,721,733,1,5,4,5,6,4
162,8,10,21,1,1,3,4,3,typical,748,730,3,4,3,3,4,3
162,9,10,21,1,1,3,4,3,typical,744,722,2,4,5,2,3,5
162,10,10,21,1,1,3,4,3,typical,737,719,1,7,4,2,2,5
162,11,10,21,1,1,3,4,3,typical,744,716,3,4,4,5,6,3
162,12,10,21,1,1,3,4,3,typical,721,714,1,7,8,6,5,5
162,13,10,21,1,1,3,4,3,typical,748,713,3,4,5,6,6,6
162,14,10,21,1,1,3,4,3,typical,750,710,1,6,3,6,5,6
162,15,10,21,1,1,3,4,3,typical,737,709,1,4,5,5,6,5
162,16,10,21,1,1,3,4,3,typical,748,707,3,4,5,7,6,4
162,17,10,21,1,1,3,4,3,typical,744,706,1,3,3,5,5,5
162,18,10,21,1,1,3,4,3,typical,737,704,1,5,4,5,4,7
162,19,10,21,1,1,3,4,3,typical,721,703,1,5,3,6,4,4
162,20,10,21,1,1,3,4,3,typical,750,701,1,6,4,5,6,3
163,1,10,20,2,1,4,5,3,atypical,750,701,2,2,3,4,6,5
163,2,10,20,2,1,4,5,3,atypical,721,703,1,5,2,7,8,4
163,3,10,20,2,1,4,5,3,atypical,737,704,1,2,6,3,2,5
163,4,10,20,2,1,4,5,3,atypical,744,706,2,6,5,7,6,8
163,5,10,20,2,1,4,5,3,atypical,748,707,2,3,6,5,3,9
163,6,10,20,2,1,4,5,3,atypical,737,709,1,6,6,7,7,8
163,7,10,20,2,1,4,5,3,atypical,750,710,2,8,7,6,8,7
163,8,10,20,2,1,4,5,3,atypical,748,713,2,1,2,3,1,4
163,9,10,20,2,1,4,5,3,atypical,721,714,2,6,5,7,8,4
163,10,10,20,2,1,4,5,3,atypical,744,716,2,2,3,2,1,3
163,11,10,20,2,1,4,5,3,atypical,737,719,2,1,2,2,1,8
163,12,10,20,2,1,4,5,3,atypical,744,722,2,4,6,7,3,9
163,13,10,20,2,1,4,5,3,atypical,748,730,2,5,5,4,6,5
163,14,10,20,2,1,4,5,3,atypical,721,733,1,7,6,7,5,8
163,15,10,20,2,1,4,5,3,atypical,750,736,2,4,3,5,6,5
163,16,10,20,2,1,4,5,3,atypical,748,740,1,4,6,5,3,6
163,17,10,20,2,1,4,5,3,atypical,750,743,2,4,4,4,4,4
163,18,10,20,2,1,4,5,3,atypical,737,745,1,1,5,1,1,6
163,19,10,20,2,1,4,5,3,atypical,744,746,2,5,7,6,3,8
163,20,10,20,2,1,4,5,3,atypical,721,749,2,7,6,7,7,7
164,1,5,21,2,3,4,5,3,typical,750,701,1,2,1,3,3,3
164,2,5,21,2,3,4,5,3,typical,721,703,1,2,3,2,2,9
164,3,5,21,2,3,4,5,3,typical,737,704,1,3,2,3,3,4
164,4,5,21,2,3,4,5,3,typical,744,706,3,4,4,4,5,2
164,5,5,21,2,3,4,5,3,typical,748,707,1,1,1,4,3,3
164,6,5,21,2,3,4,5,3,typical,737,709,1,4,3,4,4,5
164,7,5,21,2,3,4,5,3,typical,750,710,1,4,3,4,5,4
164,8,5,21,2,3,4,5,3,typical,748,713,1,3,7,5,5,5
164,9,5,21,2,3,4,5,3,typical,721,714,1,1,4,1,1,6
164,10,5,21,2,3,4,5,3,typical,744,716,1,3,5,4,4,5
164,11,5,21,2,3,4,5,3,typical,737,719,1,1,2,2,2,6
164,12,5,21,2,3,4,5,3,typical,744,722,1,4,4,5,5,3
164,13,5,21,2,3,4,5,3,typical,748,730,1,2,3,4,4,3
164,14,5,21,2,3,4,5,3,typical,721,733,1,4,3,5,6,4
164,15,5,21,2,3,4,5,3,typical,750,736,1,1,1,1,1,8
164,16,5,21,2,3,4,5,3,typical,748,740,1,3,2,4,4,3
164,17,5,21,2,3,4,5,3,typical,750,743,1,4,3,5,5,6
164,18,5,21,2,3,4,5,3,typical,737,745,1,4,5,5,6,3
164,19,5,21,2,3,4,5,3,typical,744,746,1,4,5,5,5,4
164,20,5,21,2,3,4,5,3,typical,721,749,1,3,3,4,4,6
166,1,10,20,2,3,4,4,3,atypical,721,749,1,8,7,5,4,7
166,2,10,20,2,3,4,4,3,atypical,744,746,2,5,8,6,5,7
166,3,10,20,2,3,4,4,3,atypical,737,745,2,6,4,7,6,4
166,4,10,20,2,3,4,4,3,atypical,750,743,3,8,7,7,6,5
166,5,10,20,2,3,4,4,3,atypical,748,740,1,4,6,7,6,7
166,6,10,20,2,3,4,4,3,atypical,750,736,2,5,8,3,4,7
166,7,10,20,2,3,4,4,3,atypical,721,733,1,7,7,6,6,5
166,8,10,20,2,3,4,4,3,atypical,748,730,3,8,7,5,5,6
166,9,10,20,2,3,4,4,3,atypical,744,722,1,5,9,4,3,8
166,10,10,20,2,3,4,4,3,atypical,737,719,2,4,4,6,5,7
166,11,10,20,2,3,4,4,3,atypical,744,716,2,6,7,4,4,6
166,12,10,20,2,3,4,4,3,atypical,721,714,1,7,8,7,5,7
166,13,10,20,2,3,4,4,3,atypical,748,713,2,5,6,5,4,6
166,14,10,20,2,3,4,4,3,atypical,750,710,2,7,7,6,5,7
166,15,10,20,2,3,4,4,3,atypical,737,709,3,5,3,6,6,4
166,16,10,20,2,3,4,4,3,atypical,748,707,3,2,9,3,2,7
166,17,10,20,2,3,4,4,3,atypical,744,706,1,7,7,6,5,7
166,18,10,20,2,3,4,4,3,atypical,737,704,1,3,7,6,5,4
166,19,10,20,2,3,4,4,3,atypical,721,703,1,5,7,5,4,7
166,20,10,20,2,3,4,4,3,atypical,750,701,2,2,5,5,5,5
167,1,3,18,2,1,2,4,3,typical,750,701,1,9,7,9,9,1
167,2,3,18,2,1,2,4,3,typical,721,703,1,8,6,8,9,7
167,3,3,18,2,1,2,4,3,typical,737,704,1,3,1,5,7,8
167,4,3,18,2,1,2,4,3,typical,744,706,1,9,7,9,9,6
167,5,3,18,2,1,2,4,3,typical,748,707,2,4,2,6,5,8
167,6,3,18,2,1,2,4,3,typical,737,709,1,8,6,8,9,6
167,7,3,18,2,1,2,4,3,typical,750,710,3,6,3,7,4,8
167,8,3,18,2,1,2,4,3,typical,748,713,1,4,2,5,3,9
167,9,3,18,2,1,2,4,3,typical,721,714,1,1,1,1,1,9
167,10,3,18,2,1,2,4,3,typical,744,716,2,8,6,6,5,5
167,11,3,18,2,1,2,4,3,typical,737,719,1,1,1,6,3,9
167,12,3,18,2,1,2,4,3,typical,744,722,1,1,1,8,5,9
167,13,3,18,2,1,2,4,3,typical,748,730,1,3,1,1,1,8
167,14,3,18,2,1,2,4,3,typical,721,733,1,1,2,3,1,9
167,15,3,18,2,1,2,4,3,typical,750,736,1,9,4,8,9,6
167,16,3,18,2,1,2,4,3,typical,748,740,1,2,1,1,1,8
167,17,3,18,2,1,2,4,3,typical,750,743,3,3,5,2,3,2
167,18,3,18,2,1,2,4,3,typical,737,745,1,5,9,4,5,4
167,19,3,18,2,1,2,4,3,typical,744,746,1,1,7,8,5,4
167,20,3,18,2,1,2,4,3,typical,721,749,1,9,6,7,9,2
168,1,3,51,2,1,4,4,4,atypical,750,701,2,7,6,7,7,6
168,2,3,51,2,1,4,4,4,atypical,721,703,2,6,6,7,8,8
168,3,3,51,2,1,4,4,4,atypical,737,704,1,4,7,4,1,7
168,4,3,51,2,1,4,4,4,atypical,744,706,2,7,6,6,4,7
168,5,3,51,2,1,4,4,4,atypical,748,707,2,7,8,7,6,8
168,6,3,51,2,1,4,4,4,atypical,737,709,3,7,8,8,8,8
168,7,3,51,2,1,4,4,4,atypical,750,710,2,6,7,4,3,7
168,8,3,51,2,1,4,4,4,atypical,748,713,2,6,6,7,7,8
168,9,3,51,2,1,4,4,4,atypical,721,714,2,8,7,6,6,9
168,10,3,51,2,1,4,4,4,atypical,744,716,2,4,6,2,1,7
168,11,3,51,2,1,4,4,4,atypical,737,719,2,6,6,4,2,8
168,12,3,51,2,1,4,4,4,atypical,744,722,2,8,8,8,7,9
168,13,3,51,2,1,4,4,4,atypical,748,730,2,7,6,6,3,8
168,14,3,51,2,1,4,4,4,atypical,721,733,2,6,7,8,8,7
168,15,3,51,2,1,4,4,4,atypical,750,736,3,3,6,4,2,7
168,16,3,51,2,1,4,4,4,atypical,748,740,2,6,6,5,3,6
168,17,3,51,2,1,4,4,4,atypical,750,743,3,7,6,7,7,6
168,18,3,51,2,1,4,4,4,atypical,737,745,1,4,8,6,4,8
168,19,3,51,2,1,4,4,4,atypical,744,746,2,8,8,8,8,8
168,20,3,51,2,1,4,4,4,atypical,721,749,2,6,6,4,2,8
169,1,10,24,2,3,4,5,5,typical,721,749,1,6,7,6,6,6
169,2,10,24,2,3,4,5,5,typical,744,746,2,6,6,6,6,7
169,3,10,24,2,3,4,5,5,typical,737,745,1,5,4,5,6,4
169,4,10,24,2,3,4,5,5,typical,750,743,2,6,5,7,7,5
169,5,10,24,2,3,4,5,5,typical,748,740,1,5,4,6,6,7
169,6,10,24,2,3,4,5,5,typical,750,736,1,5,5,5,5,7
169,7,10,24,2,3,4,5,5,typical,721,733,1,6,5,8,7,8
169,8,10,24,2,3,4,5,5,typical,748,730,1,5,6,5,6,6
169,9,10,24,2,3,4,5,5,typical,744,722,1,6,6,8,7,7
169,10,10,24,2,3,4,5,5,typical,737,719,1,5,7,7,6,7
169,11,10,24,2,3,4,5,5,typical,744,716,1,4,5,7,6,5
169,12,10,24,2,3,4,5,5,typical,721,714,1,4,6,6,5,7
169,13,10,24,2,3,4,5,5,typical,748,713,3,5,5,6,5,7
169,14,10,24,2,3,4,5,5,typical,750,710,1,5,5,6,5,8
169,15,10,24,2,3,4,5,5,typical,737,709,1,5,5,7,5,7
169,16,10,24,2,3,4,5,5,typical,748,707,1,4,6,6,5,7
169,17,10,24,2,3,4,5,5,typical,744,706,1,6,5,7,6,6
169,18,10,24,2,3,4,5,5,typical,737,704,1,4,5,5,5,6
169,19,10,24,2,3,4,5,5,typical,721,703,1,5,6,6,6,7
169,20,10,24,2,3,4,5,5,typical,750,701,1,5,5,6,5,7
170,1,1,20,2,1,3,3,2,typical,750,701,1,4,3,5,4,3
170,2,1,20,2,1,3,3,2,typical,721,703,1,7,7,7,7,7
170,3,1,20,2,1,3,3,2,typical,737,704,1,5,6,5,6,8
170,4,1,20,2,1,3,3,2,typical,744,706,3,6,6,6,6,7
