ID,trial,Computer,Age,Sex,Race,Politics,SO,Education,target.sex,condition,adaptor,voice,pitch.judgement,attraction,masc.fem,likability,friends,typicality
46,36,6,20,2,4,5,3,3,female,typical,354,413,3,6,9,6,5,4
46,37,6,20,2,4,5,3,3,female,typical,377,417,2,6,3,6,6,6
46,38,6,20,2,4,5,3,3,female,typical,365,437,2,6,4,6,5,6
46,39,6,20,2,4,5,3,3,female,typical,173,508,2,7,4,7,7,3
46,40,6,20,2,4,5,3,3,female,typical,128,663,2,6,2,6,6,3
47,1,6,25,2,5,6,1,3,female,atypical,128,663,2,5,4,5,4,5
47,2,6,25,2,5,6,1,3,female,atypical,173,508,1,4,5,5,5,4
47,3,6,25,2,5,6,1,3,female,atypical,365,437,1,5,4,5,4,4
47,4,6,25,2,5,6,1,3,female,atypical,377,417,2,5,5,4,5,5
47,5,6,25,2,5,6,1,3,female,atypical,354,413,1,5,4,5,5,4
47,6,6,25,2,5,6,1,3,female,atypical,354,406,2,5,4,5,4,5
47,7,6,25,2,5,6,1,3,female,atypical,128,380,1,5,4,5,4,4
47,8,6,25,2,5,6,1,3,female,atypical,173,371,2,5,4,5,4,5
47,9,6,25,2,5,6,1,3,female,atypical,365,367,2,4,3,3,3,5
47,10,6,25,2,5,6,1,3,female,atypical,377,354,1,4,4,3,4,5
47,11,6,25,2,5,6,1,3,female,atypical,173,338,1,5,4,5,4,4
47,12,6,25,2,5,6,1,3,female,atypical,377,333,3,4,3,4,3,4
47,13,6,25,2,5,6,1,3,female,atypical,128,323,3,4,3,4,3,4
47,14,6,25,2,5,6,1,3,female,atypical,354,319,3,4,3,4,3,4
47,15,6,25,2,5,6,1,3,female,atypical,365,315,3,5,4,4,5,5
47,16,6,25,2,5,6,1,3,female,atypical,128,199,3,5,4,5,4,5
47,17,6,25,2,5,6,1,3,female,atypical,354,144,2,5,4,5,4,4
47,18,6,25,2,5,6,1,3,female,atypical,173,121,2,5,5,5,4,4
47,19,6,25,2,5,6,1,3,female,atypical,365,112,1,4,3,4,4,4
47,20,6,25,2,5,6,1,3,female,atypical,377,103,1,4,3,4,4,4
47,21,6,25,2,5,6,1,3,male,atypical,721,749,1,5,4,5,4,5
47,22,6,25,2,5,6,1,3,male,atypical,744,746,2,5,4,5,4,5
47,23,6,25,2,5,6,1,3,male,atypical,737,745,2,3,4,4,4,5
47,24,6,25,2,5,6,1,3,male,atypical,750,743,2,4,5,5,4,5
47,25,6,25,2,5,6,1,3,male,atypical,748,740,2,4,4,3,3,4
47,26,6,25,2,5,6,1,3,male,atypical,750,736,2,4,3,3,2,3
47,27,6,25,2,5,6,1,3,male,atypical,721,733,2,3,2,2,2,3
47,28,6,25,2,5,6,1,3,male,atypical,748,730,2,3,2,3,2,1
47,29,6,25,2,5,6,1,3,male,atypical,744,722,2,4,3,4,4,6
47,30,6,25,2,5,6,1,3,male,atypical,737,719,2,6,6,6,6,7
47,31,6,25,2,5,6,1,3,male,atypical,744,716,2,8,7,7,7,6
47,32,6,25,2,5,6,1,3,male,atypical,721,714,2,5,5,6,6,7
47,33,6,25,2,5,6,1,3,male,atypical,748,713,2,3,2,3,3,3
47,34,6,25,2,5,6,1,3,male,atypical,750,710,2,3,3,3,2,3
47,35,6,25,2,5,6,1,3,male,atypical,737,709,2,2,2,1,2,2
47,36,6,25,2,5,6,1,3,male,atypical,748,707,2,1,2,2,1,2
47,37,6,25,2,5,6,1,3,male,atypical,744,706,2,2,3,2,3,2
47,38,6,25,2,5,6,1,3,male,atypical,737,704,2,3,3,2,2,3
47,39,6,25,2,5,6,1,3,male,atypical,721,703,1,6,6,6,6,6
47,40,6,25,2,5,6,1,3,male,atypical,750,701,2,3,2,3,2,2
48,1,4,22,2,3,5,1,3,male,typical,750,701,1,8,7,4,7,7
48,2,4,22,2,3,5,1,3,male,typical,721,703,1,9,8,8,9,8
48,3,4,22,2,3,5,1,3,male,typical,737,704,1,8,8,7,7,9
48,4,4,22,2,3,5,1,3,male,typical,744,706,1,7,8,7,7,7
48,5,4,22,2,3,5,1,3,male,typical,748,707,1,8,9,7,8,8
48,6,4,22,2,3,5,1,3,male,typical,737,709,1,9,7,8,8,8
48,7,4,22,2,3,5,1,3,male,typical,750,710,3,6,8,8,7,7
48,8,4,22,2,3,5,1,3,male,typical,748,713,1,7,8,6,6,6
48,9,4,22,2,3,5,1,3,male,typical,721,714,1,8,3,5,4,6
48,10,4,22,2,3,5,1,3,male,typical,744,716,3,5,7,6,6,5
48,11,4,22,2,3,5,1,3,male,typical,737,719,1,4,7,5,7,5
48,12,4,22,2,3,5,1,3,male,typical,744,722,3,6,5,7,9,8
48,13,4,22,2,3,5,1,3,male,typical,748,730,1,7,6,7,5,6
48,14,4,22,2,3,5,1,3,male,typical,721,733,1,9,9,9,9,9
48,15,4,22,2,3,5,1,3,male,typical,750,736,1,9,9,9,9,9
48,16,4,22,2,3,5,1,3,male,typical,748,740,1,7,6,5,6,6
48,17,4,22,2,3,5,1,3,male,typical,750,743,3,9,9,9,9,9
48,18,4,22,2,3,5,1,3,male,typical,737,745,1,4,2,4,6,4
48,19,4,22,2,3,5,1,3,male,typical,744,746,1,9,9,7,9,9
48,20,4,22,2,3,5,1,3,male,typical,721,749,1,7,6,8,7,8
48,21,4,22,2,3,5,1,3,female,typical,377,103,2,9,9,9,9,8
48,22,4,22,2,3,5,1,3,female,typical,365,122,2,9,8,9,9,9
48,23,4,22,2,3,5,1,3,female,typical,173,121,2,8,6,7,8,7
48,24,4,22,2,3,5,1,3,female,typical,354,144,3,7,8,6,7,7
48,25,4,22,2,3,5,1,3,female,typical,128,199,1,9,9,9,9,9
48,26,4,22,2,3,5,1,3,female,typical,365,315,3,8,7,5,7,6
48,27,4,22,2,3,5,1,3,female,typical,354,319,2,7,5,7,7,8
48,28,4,22,2,3,5,1,3,female,typical,128,323,2,7,6,9,9,9
48,29,4,22,2,3,5,1,3,female,typical,377,333,2,4,4,7,4,5
48,30,4,22,2,3,5,1,3,female,typical,173,338,2,7,7,5,7,6
48,31,4,22,2,3,5,1,3,female,typical,377,354,2,8,7,7,8,8
48,32,4,22,2,3,5,1,3,female,typical,365,367,3,8,7,8,8,8
48,33,4,22,2,3,5,1,3,female,typical,173,371,2,6,7,5,7,7
48,34,4,22,2,3,5,1,3,female,typical,128,380,3,6,6,4,8,5
48,35,4,22,2,3,5,1,3,female,typical,354,406,2,5,8,7,9,9
48,36,4,22,2,3,5,1,3,female,typical,354,413,3,9,9,6,7,6
48,37,4,22,2,3,5,1,3,female,typical,377,417,3,8,6,7,8,5
48,38,4,22,2,3,5,1,3,female,typical,365,437,2,6,5,7,6,8
48,39,4,22,2,3,5,1,3,female,typical,173,508,2,7,5,6,7,6
48,40,4,22,2,3,5,1,3,female,typical,128,663,2,6,7,7,7,9
49,1,5,21,1,4,5,1,3,female,atypical,377,103,2,7,8,6,5,6
49,2,5,21,1,4,5,1,3,female,atypical,365,112,2,8,8,7,6,8
49,3,5,21,1,4,5,1,3,female,atypical,173,121,1,6,7,6,6,5
49,4,5,21,1,4,5,1,3,female,atypical,354,144,2,6,8,6,5,6
49,5,5,21,1,4,5,1,3,female,atypical,128,199,1,5,7,6,6,5
49,6,5,21,1,4,5,1,3,female,atypical,365,315,1,5,6,6,5,4
49,7,5,21,1,4,5,1,3,female,atypical,354,319,2,7,8,6,5,5
49,8,5,21,1,4,5,1,3,female,atypical,128,323,2,3,5,5,4,4
49,9,5,21,1,4,5,1,3,female,atypical,377,333,2,6,8,5,4,4
49,10,5,21,1,4,5,1,3,female,atypical,173,338,3,7,6,5,4,5
49,11,5,21,1,4,5,1,3,female,atypical,377,354,1,7,8,5,6,4
49,12,5,21,1,4,5,1,3,female,atypical,365,367,1,7,8,4,4,3
49,13,5,21,1,4,5,1,3,female,atypical,173,371,3,5,6,4,4,6
49,14,5,21,1,4,5,1,3,female,atypical,128,380,2,5,2,4,4,3
49,15,5,21,1,4,5,1,3,female,atypical,354,406,2,7,9,5,4,7
49,16,5,21,1,4,5,1,3,female,atypical,354,413,1,8,9,6,7,6
49,17,5,21,1,4,5,1,3,female,atypical,377,417,1,7,8,5,4,4
49,18,5,21,1,4,5,1,3,female,atypical,365,437,2,4,7,5,4,6
49,19,5,21,1,4,5,1,3,female,atypical,173,508,1,5,8,5,7,4
49,20,5,21,1,4,5,1,3,female,atypical,128,663,3,4,7,4,4,6
49,21,5,21,1,4,5,1,3,male,atypical,750,701,2,3,3,6,6,5
49,22,5,21,1,4,5,1,3,male,atypical,721,703,1,6,7,4,5,5
49,23,5,21,1,4,5,1,3,male,atypical,737,704,3,5,6,7,6,4
49,24,5,21,1,4,5,1,3,male,atypical,744,706,3,6,9,6,5,4
49,25,5,21,1,4,5,1,3,male,atypical,748,707,2,6,8,5,4,8
49,26,5,21,1,4,5,1,3,male,atypical,737,709,1,6,7,6,5,4
49,27,5,21,1,4,5,1,3,male,atypical,750,710,3,5,8,6,6,4
49,28,5,21,1,4,5,1,3,male,atypical,748,713,3,9,9,7,6,4
49,29,5,21,1,4,5,1,3,male,atypical,721,714,3,4,5,4,6,5
49,30,5,21,1,4,5,1,3,male,atypical,744,716,2,6,8,6,5,4
49,31,5,21,1,4,5,1,3,male,atypical,737,719,2,6,8,5,5,5
49,32,5,21,1,4,5,1,3,male,atypical,744,722,2,5,8,6,4,4
49,33,5,21,1,4,5,1,3,male,atypical,748,730,3,5,3,4,6,7
49,34,5,21,1,4,5,1,3,male,atypical,721,733,1,5,7,6,4,3
49,35,5,21,1,4,5,1,3,male,atypical,750,736,3,6,7,4,4,6
49,36,5,21,1,4,5,1,3,male,atypical,748,740,1,4,4,6,5,6
49,37,5,21,1,4,5,1,3,male,atypical,750,743,3,9,8,7,8,2
49,38,5,21,1,4,5,1,3,male,atypical,737,745,1,8,6,5,3,4
49,39,5,21,1,4,5,1,3,male,atypical,744,746,3,9,9,6,5,6
49,40,5,21,1,4,5,1,3,male,atypical,721,749,1,6,8,6,2,4
50,1,2,19,2,2,4,2,2,male,typical,721,749,1,8,9,7,6,6
50,2,2,19,2,2,4,2,2,male,typical,744,746,2,7,7,7,7,6
50,3,2,19,2,2,4,2,2,male,typical,737,745,1,8,8,7,6,4
50,4,2,19,2,2,4,2,2,male,typical,750,743,2,6,4,7,7,5
50,5,2,19,2,2,4,2,2,male,typical,748,740,1,7,6,6,6,6
50,6,2,19,2,2,4,2,2,male,typical,750,736,2,6,4,6,6,6
50,7,2,19,2,2,4,2,2,male,typical,721,733,1,5,4,6,6,5
50,8,2,19,2,2,4,2,2,male,typical,748,730,1,7,7,7,6,6
50,9,2,19,2,2,4,2,2,male,typical,744,722,1,7,6,6,6,7
50,10,2,19,2,2,4,2,2,male,typical,737,719,1,7,6,6,6,8
50,11,2,19,2,2,4,2,2,male,typical,744,716,1,5,8,4,5,7
50,12,2,19,2,2,4,2,2,male,typical,721,714,1,6,6,5,5,8
50,13,2,19,2,2,4,2,2,male,typical,748,713,2,7,8,7,7,8
50,14,2,19,2,2,4,2,2,male,typical,750,710,3,6,7,6,6,8
50,15,2,19,2,2,4,2,2,male,typical,737,709,1,7,5,6,6,8
50,16,2,19,2,2,4,2,2,male,typical,748,707,2,7,6,6,6,8
50,17,2,19,2,2,4,2,2,male,typical,744,706,1,6,5,6,6,7
50,18,2,19,2,2,4,2,2,male,typical,737,704,1,5,8,6,6,8
50,19,2,19,2,2,4,2,2,male,typical,721,703,1,7,7,7,6,8
50,20,2,19,2,2,4,2,2,male,typical,750,701,1,7,4,6,7,5
50,21,2,19,2,2,4,2,2,female,typical,377,103,2,8,8,7,7,7
50,22,2,19,2,2,4,2,2,female,typical,365,122,2,9,8,7,7,8
50,23,2,19,2,2,4,2,2,female,typical,173,121,2,7,7,7,7,7
50,24,2,19,2,2,4,2,2,female,typical,354,144,2,8,8,7,7,8
50,25,2,19,2,2,4,2,2,female,typical,128,199,2,6,6,5,5,7
50,26,2,19,2,2,4,2,2,female,typical,365,315,2,6,6,4,5,6
50,27,2,19,2,2,4,2,2,female,typical,354,319,2,6,8,5,6,7
50,28,2,19,2,2,4,2,2,female,typical,128,323,3,6,4,6,5,7
50,29,2,19,2,2,4,2,2,female,typical,377,333,2,5,7,4,5,6
50,30,2,19,2,2,4,2,2,female,typical,173,338,2,7,7,6,6,6
50,31,2,19,2,2,4,2,2,female,typical,377,354,2,7,7,6,6,7
50,32,2,19,2,2,4,2,2,female,typical,365,367,2,8,7,7,6,6
50,33,2,19,2,2,4,2,2,female,typical,173,371,1,7,7,6,6,7
50,34,2,19,2,2,4,2,2,female,typical,128,380,2,8,8,7,7,6
50,35,2,19,2,2,4,2,2,female,typical,354,406,2,7,7,7,6,6
50,36,2,19,2,2,4,2,2,female,typical,354,413,2,7,8,6,6,6
50,37,2,19,2,2,4,2,2,female,typical,377,417,2,7,5,7,7,7
50,38,2,19,2,2,4,2,2,female,typical,365,437,2,7,7,6,6,6
50,39,2,19,2,2,4,2,2,female,typical,173,508,1,8,8,7,7,7
50,40,2,19,2,2,4,2,2,female,typical,128,663,2,6,6,6,6,7
52,1,10,20,1,4,4,1,3,male,typical,721,749,1,7,7,6,4,7
52,2,10,20,1,4,4,1,3,male,typical,744,746,2,3,4,8,8,9
52,3,10,20,1,4,4,1,3,male,typical,737,745,1,2,3,6,4,7
52,4,10,20,1,4,4,1,3,male,typical,750,743,3,8,5,8,8,2
52,5,10,20,1,4,4,1,3,male,typical,748,740,1,8,7,3,3,7
52,6,10,20,1,4,4,1,3,male,typical,750,736,1,9,7,7,7,8
52,7,10,20,1,4,4,1,3,male,typical,721,733,1,4,3,7,6,8
52,8,10,20,1,4,4,1,3,male,typical,748,730,1,6,3,7,7,7
52,9,10,20,1,4,4,1,3,male,typical,744,722,1,6,7,6,8,3
52,10,10,20,1,4,4,1,3,male,typical,737,719,1,7,3,7,7,9
52,11,10,20,1,4,4,1,3,male,typical,744,716,2,2,4,5,3,2
52,12,10,20,1,4,4,1,3,male,typical,721,714,1,8,8,8,8,9
52,13,10,20,1,4,4,1,3,male,typical,748,713,3,3,7,7,3,3
52,14,10,20,1,4,4,1,3,male,typical,750,710,2,7,4,7,7,8
52,15,10,20,1,4,4,1,3,male,typical,737,709,1,6,3,3,3,8
52,16,10,20,1,4,4,1,3,male,typical,748,707,3,7,3,8,8,9
52,17,10,20,1,4,4,1,3,male,typical,744,706,1,7,1,4,3,2
52,18,10,20,1,4,4,1,3,male,typical,737,704,1,2,2,3,3,9
52,19,10,20,1,4,4,1,3,male,typical,721,703,1,5,5,7,7,9
52,20,10,20,1,4,4,1,3,male,typical,750,701,3,2,2,7,5,8
52,21,10,20,1,4,4,1,3,female,typical,128,663,2,3,6,6,3,7
52,22,10,20,1,4,4,1,3,female,typical,173,508,2,4,8,3,7,7
52,23,10,20,1,4,4,1,3,female,typical,365,437,2,7,7,8,7,9
52,24,10,20,1,4,4,1,3,female,typical,377,417,2,4,4,6,3,9
52,25,10,20,1,4,4,1,3,female,typical,354,413,2,6,9,7,7,2
52,26,10,20,1,4,4,1,3,female,typical,354,406,3,8,9,7,7,7
52,27,10,20,1,4,4,1,3,female,typical,128,380,1,9,7,8,8,1
52,28,10,20,1,4,4,1,3,female,typical,173,371,2,3,4,6,3,2
52,29,10,20,1,4,4,1,3,female,typical,365,367,2,9,9,9,9,9
52,30,10,20,1,4,4,1,3,female,typical,377,354,3,8,8,7,7,9
52,31,10,20,1,4,4,1,3,female,typical,173,338,1,7,6,7,7,9
52,32,10,20,1,4,4,1,3,female,typical,377,333,3,7,8,9,7,4
52,33,10,20,1,4,4,1,3,female,typical,128,323,2,5,3,6,6,9
52,34,10,20,1,4,4,1,3,female,typical,354,319,3,8,8,7,9,6
52,35,10,20,1,4,4,1,3,female,typical,365,315,2,6,5,8,4,8
52,36,10,20,1,4,4,1,3,female,typical,128,199,3,7,5,8,9,3
52,37,10,20,1,4,4,1,3,female,typical,354,144,2,9,8,9,7,9
52,38,10,20,1,4,4,1,3,female,typical,173,121,3,3,2,7,3,7
52,39,10,20,1,4,4,1,3,female,typical,365,112,2,8,5,7,8,3
52,40,10,20,1,4,4,1,3,female,typical,377,103,3,5,4,7,3,3
53,1,2,42,1,4,4,1,8,male,typical,750,701,1,8,7,8,8,7
53,2,2,42,1,4,4,1,8,male,typical,721,703,2,8,8,8,8,8
53,3,2,42,1,4,4,1,8,male,typical,737,704,2,7,6,6,6,5
53,4,2,42,1,4,4,1,8,male,typical,744,706,2,8,8,8,8,7
53,5,2,42,1,4,4,1,8,male,typical,748,707,3,8,8,7,7,8
53,6,2,42,1,4,4,1,8,male,typical,737,709,2,9,9,9,9,8
53,7,2,42,1,4,4,1,8,male,typical,750,710,3,8,8,8,8,7
53,8,2,42,1,4,4,1,8,male,typical,748,713,3,6,7,6,6,6
53,9,2,42,1,4,4,1,8,male,typical,721,714,2,8,8,8,8,8
53,10,2,42,1,4,4,1,8,male,typical,744,716,1,7,7,7,7,6
53,11,2,42,1,4,4,1,8,male,typical,737,719,2,8,8,7,7,7
53,12,2,42,1,4,4,1,8,male,typical,744,722,2,9,9,9,8,7
53,13,2,42,1,4,4,1,8,male,typical,748,730,3,7,7,7,7,6
53,14,2,42,1,4,4,1,8,male,typical,721,733,2,9,9,9,9,9
53,15,2,42,1,4,4,1,8,male,typical,750,736,2,7,8,7,7,6
53,16,2,42,1,4,4,1,8,male,typical,748,740,3,8,8,8,7,7
53,17,2,42,1,4,4,1,8,male,typical,750,743,3,9,9,9,9,8
53,18,2,42,1,4,4,1,8,male,typical,737,745,2,7,7,7,7,6
53,19,2,42,1,4,4,1,8,male,typical,744,746,2,7,8,7,7,6
53,20,2,42,1,4,4,1,8,male,typical,721,749,2,8,8,8,8,8
53,21,2,42,1,4,4,1,8,female,typical,128,663,2,6,6,6,6,6
53,22,2,42,1,4,4,1,8,female,typical,173,508,2,8,8,8,8,8
53,23,2,42,1,4,4,1,8,female,typical,365,437,1,9,9,9,8,8
53,24,2,42,1,4,4,1,8,female,typical,377,417,2,9,9,9,9,9
53,25,2,42,1,4,4,1,8,female,typical,354,413,2,9,9,9,9,9
53,26,2,42,1,4,4,1,8,female,typical,354,406,2,9,9,9,9,8
53,27,2,42,1,4,4,1,8,female,typical,128,380,1,7,7,7,7,7
53,28,2,42,1,4,4,1,8,female,typical,173,371,1,8,8,8,8,8
53,29,2,42,1,4,4,1,8,female,typical,365,367,3,7,8,8,7,7
53,30,2,42,1,4,4,1,8,female,typical,377,354,2,9,9,9,9,9
53,31,2,42,1,4,4,1,8,female,typical,173,338,3,8,8,8,8,8
53,32,2,42,1,4,4,1,8,female,typical,377,333,2,6,6,6,6,5
53,33,2,42,1,4,4,1,8,female,typical,128,323,3,8,9,9,8,7
53,34,2,42,1,4,4,1,8,female,typical,354,319,2,8,8,8,8,7
53,35,2,42,1,4,4,1,8,female,typical,365,315,3,6,6,6,6,5
53,36,2,42,1,4,4,1,8,female,typical,128,199,2,6,6,6,7,6
53,37,2,42,1,4,4,1,8,female,typical,354,144,1,9,9,9,9,9
53,38,2,42,1,4,4,1,8,female,typical,173,121,2,8,8,8,8,7
53,39,2,42,1,4,4,1,8,female,typical,365,112,1,7,7,7,7,6
53,40,2,42,1,4,4,1,8,female,typical,377,103,2,9,9,9,9,9
54,1,10,30,1,4,1,1,3,female,atypical,128,663,1,5,6,5,5,6
54,2,10,30,1,4,1,1,3,female,atypical,173,508,1,3,5,5,5,6
54,3,10,30,1,4,1,1,3,female,atypical,365,437,3,5,7,6,5,6
54,4,10,30,1,4,1,1,3,female,atypical,377,417,1,7,7,6,5,6
54,5,10,30,1,4,1,1,3,female,atypical,354,413,1,6,8,6,5,5
54,6,10,30,1,4,1,1,3,female,atypical,354,406,1,7,8,6,6,6
54,7,10,30,1,4,1,1,3,female,atypical,128,380,1,5,2,5,5,3
54,8,10,30,1,4,1,1,3,female,atypical,173,371,3,8,8,6,6,5
54,9,10,30,1,4,1,1,3,female,atypical,365,367,1,5,6,5,5,5
54,10,10,30,1,4,1,1,3,female,atypical,377,354,1,8,8,6,6,4
54,11,10,30,1,4,1,1,3,female,atypical,173,338,1,8,8,6,6,5
54,12,10,30,1,4,1,1,3,female,atypical,377,333,1,6,6,5,5,6
54,13,10,30,1,4,1,1,3,female,atypical,128,323,1,5,5,5,5,5
54,14,10,30,1,4,1,1,3,female,atypical,354,319,1,6,6,5,5,5
54,15,10,30,1,4,1,1,3,female,atypical,365,315,1,6,7,5,5,5
54,16,10,30,1,4,1,1,3,female,atypical,128,199,1,6,6,5,6,4
54,17,10,30,1,4,1,1,3,female,atypical,354,144,1,5,6,5,5,6
54,18,10,30,1,4,1,1,3,female,atypical,173,121,1,4,6,5,5,4
54,19,10,30,1,4,1,1,3,female,atypical,365,112,1,7,8,6,6,5
54,20,10,30,1,4,1,1,3,female,atypical,377,103,1,5,8,5,5,5
54,21,10,30,1,4,1,1,3,male,atypical,721,749,3,8,8,6,6,6
54,22,10,30,1,4,1,1,3,male,atypical,744,746,3,5,8,6,5,6
54,23,10,30,1,4,1,1,3,male,atypical,737,745,2,4,6,5,5,5
54,24,10,30,1,4,1,1,3,male,atypical,750,743,3,6,6,6,6,4
54,25,10,30,1,4,1,1,3,male,atypical,748,740,3,5,7,5,5,4
54,26,10,30,1,4,1,1,3,male,atypical,750,736,3,7,6,7,5,6
54,27,10,30,1,4,1,1,3,male,atypical,721,733,2,6,7,6,6,5
54,28,10,30,1,4,1,1,3,male,atypical,748,730,3,5,6,5,5,3
54,29,10,30,1,4,1,1,3,male,atypical,744,722,2,6,8,6,6,6
54,30,10,30,1,4,1,1,3,male,atypical,737,719,2,5,7,5,5,6
54,31,10,30,1,4,1,1,3,male,atypical,744,716,2,6,7,6,5,5
54,32,10,30,1,4,1,1,3,male,atypical,721,714,2,7,7,4,5,6
54,33,10,30,1,4,1,1,3,male,atypical,748,713,2,5,6,5,5,5
54,34,10,30,1,4,1,1,3,male,atypical,750,710,2,7,6,5,5,5
54,35,10,30,1,4,1,1,3,male,atypical,737,709,2,7,7,5,5,5
54,36,10,30,1,4,1,1,3,male,atypical,748,707,2,3,5,5,5,4
54,37,10,30,1,4,1,1,3,male,atypical,744,706,3,6,3,5,5,4
54,38,10,30,1,4,1,1,3,male,atypical,737,704,3,5,5,5,5,5
54,39,10,30,1,4,1,1,3,male,atypical,721,703,3,5,5,5,5,5
54,40,10,30,1,4,1,1,3,male,atypical,750,701,2,5,6,5,5,5
55,1,3,19,2,4,5,3,3,male,typical,721,749,1,9,9,9,9,9
55,2,3,19,2,4,5,3,3,male,typical,744,746,2,3,5,8,8,3
55,3,3,19,2,4,5,3,3,male,typical,737,745,1,2,4,3,3,3
55,4,3,19,2,4,5,3,3,male,typical,750,743,1,8,2,9,9,3
55,5,3,19,2,4,5,3,3,male,typical,748,740,1,3,3,6,5,4
55,6,3,19,2,4,5,3,3,male,typical,750,736,1,7,6,8,9,7
55,7,3,19,2,4,5,3,3,male,typical,721,733,1,2,2,5,5,3
55,8,3,19,2,4,5,3,3,male,typical,748,730,3,2,5,5,3,5
55,9,3,19,2,4,5,3,3,male,typical,744,722,2,9,8,9,9,3
55,10,3,19,2,4,5,3,3,male,typical,737,719,1,7,5,7,7,7
55,11,3,19,2,4,5,3,3,male,typical,744,716,1,1,6,2,2,8
55,12,3,19,2,4,5,3,3,male,typical,721,714,1,9,9,9,9,9
55,13,3,19,2,4,5,3,3,male,typical,748,713,3,5,3,7,7,5
55,14,3,19,2,4,5,3,3,male,typical,750,710,1,7,8,2,2,9
55,15,3,19,2,4,5,3,3,male,typical,737,709,1,9,4,9,9,4
55,16,3,19,2,4,5,3,3,male,typical,748,707,1,9,7,9,9,7
55,17,3,19,2,4,5,3,3,male,typical,744,706,1,1,1,9,9,2
55,18,3,19,2,4,5,3,3,male,typical,737,704,1,1,2,5,3,5
55,19,3,19,2,4,5,3,3,male,typical,721,703,1,7,7,9,9,7
55,20,3,19,2,4,5,3,3,male,typical,750,701,1,5,2,8,8,1
55,21,3,19,2,4,5,3,3,female,typical,377,103,2,7,9,9,9,9
55,22,3,19,2,4,5,3,3,female,typical,365,122,1,9,4,9,9,8
55,23,3,19,2,4,5,3,3,female,typical,173,121,2,9,9,9,9,9
55,24,3,19,2,4,5,3,3,female,typical,354,144,3,9,9,9,9,9
55,25,3,19,2,4,5,3,3,female,typical,128,199,2,7,7,8,9,9
55,26,3,19,2,4,5,3,3,female,typical,365,315,2,2,7,7,7,7
55,27,3,19,2,4,5,3,3,female,typical,354,319,2,3,7,3,2,6
55,28,3,19,2,4,5,3,3,female,typical,128,323,2,8,8,9,9,8
55,29,3,19,2,4,5,3,3,female,typical,377,333,2,1,7,3,3,8
55,30,3,19,2,4,5,3,3,female,typical,173,338,2,9,9,9,9,9
55,31,3,19,2,4,5,3,3,female,typical,377,354,2,8,8,9,9,9
55,32,3,19,2,4,5,3,3,female,typical,365,367,2,1,1,1,1,1
55,33,3,19,2,4,5,3,3,female,typical,173,371,2,7,7,7,7,7
55,34,3,19,2,4,5,3,3,female,typical,128,380,2,9,2,9,9,7
55,35,3,19,2,4,5,3,3,female,typical,354,406,2,9,9,9,9,9
55,36,3,19,2,4,5,3,3,female,typical,354,413,1,7,9,2,2,9
55,37,3,19,2,4,5,3,3,female,typical,377,417,1,8,2,8,8,8
55,38,3,19,2,4,5,3,3,female,typical,365,437,2,9,1,9,9,9
55,39,3,19,2,4,5,3,3,female,typical,173,508,2,6,1,9,9,3
55,40,3,19,2,4,5,3,3,female,typical,128,663,2,4,2,3,3,6
56,1,10,20,1,5,4,1,3,male,typical,750,701,1,6,6,7,8,7
56,2,10,20,1,5,4,1,3,male,typical,721,703,1,7,7,8,8,8
56,3,10,20,1,5,4,1,3,male,typical,737,704,3,6,7,7,8,7
56,4,10,20,1,5,4,1,3,male,typical,744,706,2,7,6,8,8,6
56,5,10,20,1,5,4,1,3,male,typical,748,707,1,7,8,7,8,6
56,6,10,20,1,5,4,1,3,male,typical,737,709,1,7,7,8,9,8
56,7,10,20,1,5,4,1,3,male,typical,750,710,3,6,8,7,8,7
56,8,10,20,1,5,4,1,3,male,typical,748,713,1,7,8,7,8,7
56,9,10,20,1,5,4,1,3,male,typical,721,714,1,8,8,9,8,8
56,10,10,20,1,5,4,1,3,male,typical,744,716,2,6,8,7,8,6
56,11,10,20,1,5,4,1,3,male,typical,737,719,1,8,8,8,8,7
56,12,10,20,1,5,4,1,3,male,typical,744,722,1,9,9,8,9,6
56,13,10,20,1,5,4,1,3,male,typical,748,730,2,4,6,7,7,7
56,14,10,20,1,5,4,1,3,male,typical,721,733,1,8,8,9,8,7
56,15,10,20,1,5,4,1,3,male,typical,750,736,2,7,6,8,8,8
56,16,10,20,1,5,4,1,3,male,typical,748,740,1,6,7,7,7,6
56,17,10,20,1,5,4,1,3,male,typical,750,743,1,7,6,7,8,7
56,18,10,20,1,5,4,1,3,male,typical,737,745,1,6,8,5,7,6
56,19,10,20,1,5,4,1,3,male,typical,744,746,2,6,7,8,8,7
56,20,10,20,1,5,4,1,3,male,typical,721,749,1,7,8,7,8,7
56,21,10,20,1,5,4,1,3,female,typical,128,663,3,7,8,7,8,8
56,22,10,20,1,5,4,1,3,female,typical,173,508,1,6,7,8,9,8
56,23,10,20,1,5,4,1,3,female,typical,365,437,2,8,7,7,8,7
56,24,10,20,1,5,4,1,3,female,typical,377,417,2,8,7,9,9,6
56,25,10,20,1,5,4,1,3,female,typical,354,413,1,7,8,7,8,6
56,26,10,20,1,5,4,1,3,female,typical,354,406,3,7,8,6,7,6
56,27,10,20,1,5,4,1,3,female,typical,128,380,2,4,6,4,8,4
56,28,10,20,1,5,4,1,3,female,typical,173,371,2,8,8,7,7,6
56,29,10,20,1,5,4,1,3,female,typical,365,367,2,7,6,8,9,7
