ID,trial,Age,Sex,Race,condition,adaptor,voice,pitch.judgement,attraction,femininity,likability,friends,typicality
126,14,37,2,4,typical,128,380,1,8,7,7,8,8
126,15,37,2,4,typical,354,406,3,6,6,7,7,7
126,16,37,2,4,typical,354,413,3,6,8,7,7,8
126,17,37,2,4,typical,377,417,2,6,6,6,7,7
126,18,37,2,4,typical,365,437,2,5,6,7,5,7
126,19,37,2,4,typical,173,508,1,6,7,7,8,6
126,20,37,2,4,typical,128,663,1,7,7,7,5,7
127,1,20,1,4,atypical,377,103,1,7,8,6,6,6
127,2,20,1,4,atypical,365,112,1,7,5,8,9,8
127,3,20,1,4,atypical,173,121,1,6,7,7,6,5
127,4,20,1,4,atypical,354,144,3,7,8,6,5,9
127,5,20,1,4,atypical,128,199,1,5,4,4,3,3
127,6,20,1,4,atypical,365,315,2,8,7,7,8,6
127,7,20,1,4,atypical,354,319,1,4,7,5,3,6
127,8,20,1,4,atypical,128,323,1,6,7,4,4,7
127,9,20,1,4,atypical,377,333,2,9,7,6,8,4
127,10,20,1,4,atypical,173,338,1,8,9,9,9,4
127,11,20,1,4,atypical,377,354,1,7,8,6,6,5
127,12,20,1,4,atypical,365,367,3,5,7,7,6,7
127,13,20,1,4,atypical,173,371,1,6,8,6,5,7
127,14,20,1,4,atypical,128,380,3,2,4,3,2,3
127,15,20,1,4,atypical,354,406,2,7,8,6,5,4
127,16,20,1,4,atypical,354,413,1,8,8,9,9,3
127,17,20,1,4,atypical,377,417,1,8,9,6,4,7
127,18,20,1,4,atypical,365,437,1,4,7,5,5,7
127,19,20,1,4,atypical,173,508,1,3,2,5,3,2
127,20,20,1,4,atypical,128,663,2,2,4,4,3,8
128,1,25,2,1,atypical,128,663,1,5,5,5,7,6
128,2,25,2,1,atypical,173,508,2,7,7,7,7,8
128,3,25,2,1,atypical,365,437,1,7,7,7,8,9
128,4,25,2,1,atypical,377,417,1,8,8,8,7,9
128,5,25,2,1,atypical,354,413,1,9,9,8,5,7
128,6,25,2,1,atypical,354,406,1,8,7,8,7,8
128,7,25,2,1,atypical,128,380,1,7,6,7,8,7
128,8,25,2,1,atypical,173,371,1,8,9,8,7,8
128,9,25,2,1,atypical,365,367,1,7,6,7,8,7
128,10,25,2,1,atypical,377,354,1,8,9,8,7,9
128,11,25,2,1,atypical,173,338,1,8,9,9,8,9
128,12,25,2,1,atypical,377,333,1,9,9,9,5,8
128,13,25,2,1,atypical,128,323,1,8,8,9,8,9
128,14,25,2,1,atypical,354,319,1,8,8,8,8,8
128,15,25,2,1,atypical,365,315,1,9,9,7,8,9
128,16,25,2,1,atypical,128,199,1,9,8,9,9,8
128,17,25,2,1,atypical,354,144,1,9,9,9,7,9
128,18,25,2,1,atypical,173,121,1,9,9,9,6,9
128,19,25,2,1,atypical,365,112,1,9,7,8,7,8
128,20,25,2,1,atypical,377,103,1,9,8,8,8,8
129,1,23,1,3,typical,128,663,2,4,4,4,4,5
129,2,23,1,3,typical,173,508,3,1,1,1,1,3
129,3,23,1,3,typical,365,437,2,6,6,6,6,5
129,4,23,1,3,typical,377,417,2,8,8,8,8,9
129,5,23,1,3,typical,354,413,3,7,9,7,7,7
129,6,23,1,3,typical,354,406,2,8,8,8,8,8
129,7,23,1,3,typical,128,380,1,4,4,5,7,4
129,8,23,1,3,typical,173,371,2,5,7,5,3,4
129,9,23,1,3,typical,365,367,2,8,8,9,8,8
129,10,23,1,3,typical,377,354,2,8,9,6,6,7
129,11,23,1,3,typical,173,338,1,7,7,7,7,7
129,12,23,1,3,typical,377,333,2,8,6,8,8,6
129,13,23,1,3,typical,128,323,2,6,6,6,6,6
129,14,23,1,3,typical,354,319,2,7,7,7,7,7
129,15,23,1,3,typical,365,315,2,3,5,3,3,5
129,16,23,1,3,typical,128,199,2,8,8,8,8,9
129,17,23,1,3,typical,354,144,2,8,8,8,8,9
129,18,23,1,3,typical,173,121,3,9,9,9,9,8
129,19,23,1,3,typical,365,112,1,7,6,7,7,7
129,20,23,1,3,typical,377,103,2,5,7,2,2,5
130,1,34,1,2,atypical,377,103,2,5,6,6,6,7
130,2,34,1,2,atypical,365,112,1,5,5,5,5,5
130,3,34,1,2,atypical,173,121,3,5,6,5,5,7
130,4,34,1,2,atypical,354,144,3,8,8,8,8,8
130,5,34,1,2,atypical,128,199,1,6,7,6,6,8
130,6,34,1,2,atypical,365,315,1,9,9,9,9,8
130,7,34,1,2,atypical,354,319,2,8,8,8,8,8
130,8,34,1,2,atypical,128,323,1,8,8,8,8,7
130,9,34,1,2,atypical,377,333,2,9,9,9,9,7
130,10,34,1,2,atypical,173,338,2,7,7,7,7,7
130,11,34,1,2,atypical,377,354,3,8,7,7,9,8
130,12,34,1,2,atypical,365,367,2,7,7,7,7,6
130,13,34,1,2,atypical,173,371,2,8,8,8,8,8
130,14,34,1,2,atypical,128,380,1,7,7,7,7,6
130,15,34,1,2,atypical,354,406,3,8,8,8,8,8
130,16,34,1,2,atypical,354,413,1,7,7,7,7,7
130,17,34,1,2,atypical,377,417,3,8,8,8,8,7
130,18,34,1,2,atypical,365,437,2,7,7,7,7,6
130,19,34,1,2,atypical,173,508,3,6,6,6,6,5
130,20,34,1,2,atypical,128,663,2,5,5,5,5,5
131,1,50,1,5,atypical,377,103,2,6,7,6,6,6
131,2,50,1,5,atypical,365,112,2,6,6,6,6,7
131,3,50,1,5,atypical,173,121,1,7,6,7,6,7
131,4,50,1,5,atypical,354,144,3,7,7,6,7,6
131,5,50,1,5,atypical,128,199,1,7,7,7,7,7
131,6,50,1,5,atypical,365,315,2,6,7,6,7,7
131,7,50,1,5,atypical,354,319,2,8,8,8,8,8
131,8,50,1,5,atypical,128,323,2,7,7,9,7,7
131,9,50,1,5,atypical,377,333,2,8,8,6,5,5
131,10,50,1,5,atypical,173,338,2,7,8,7,8,7
131,11,50,1,5,atypical,377,354,3,8,7,7,8,7
131,12,50,1,5,atypical,365,367,1,7,6,6,7,6
131,13,50,1,5,atypical,173,371,2,6,7,6,6,7
131,14,50,1,5,atypical,128,380,1,5,4,7,4,8
131,15,50,1,5,atypical,354,406,3,8,8,8,8,8
131,16,50,1,5,atypical,354,413,3,9,8,8,6,8
131,17,50,1,5,atypical,377,417,3,6,7,7,6,7
131,18,50,1,5,atypical,365,437,1,7,7,7,7,7
131,19,50,1,5,atypical,173,508,3,6,5,7,6,7
131,20,50,1,5,atypical,128,663,1,5,7,6,5,6
132,1,30,2,4,typical,377,103,2,7,7,7,7,8
132,2,30,2,4,typical,365,122,2,6,6,6,7,6
132,3,30,2,4,typical,173,121,2,7,6,7,7,8
132,4,30,2,4,typical,354,144,3,7,7,7,7,7
132,5,30,2,4,typical,128,199,2,8,8,7,8,7
132,6,30,2,4,typical,365,315,2,5,5,6,6,5
132,7,30,2,4,typical,354,319,2,7,7,7,7,7
132,8,30,2,4,typical,128,323,3,6,5,5,5,5
132,9,30,2,4,typical,377,333,2,5,6,5,5,5
132,10,30,2,4,typical,173,338,2,8,8,8,7,7
132,11,30,2,4,typical,377,354,3,8,7,8,8,7
132,12,30,2,4,typical,365,367,2,8,7,8,8,8
132,13,30,2,4,typical,173,371,2,8,7,8,8,7
132,14,30,2,4,typical,128,380,2,8,6,7,7,6
132,15,30,2,4,typical,354,406,2,8,8,8,7,7
132,16,30,2,4,typical,354,413,3,8,8,8,8,8
132,17,30,2,4,typical,377,417,1,8,6,7,7,7
132,18,30,2,4,typical,365,437,2,7,7,7,7,7
132,19,30,2,4,typical,173,508,3,7,6,7,7,6
132,20,30,2,4,typical,128,663,2,6,6,5,5,5
133,1,51,2,4,typical,377,103,2,8,8,7,6,5
133,2,51,2,4,typical,365,122,2,7,8,7,7,6
133,3,51,2,4,typical,173,121,2,7,7,7,7,7
133,4,51,2,4,typical,354,144,2,8,8,7,7,7
133,5,51,2,4,typical,128,199,2,4,5,5,5,5
133,6,51,2,4,typical,365,315,2,6,7,6,5,4
133,7,51,2,4,typical,354,319,2,7,7,6,5,6
133,8,51,2,4,typical,128,323,2,7,6,6,6,5
133,9,51,2,4,typical,377,333,2,4,5,4,3,3
133,10,51,2,4,typical,173,338,2,6,5,5,5,5
133,11,51,2,4,typical,377,354,2,6,7,6,6,6
133,12,51,2,4,typical,365,367,2,7,8,8,6,6
133,13,51,2,4,typical,173,371,2,7,7,6,6,6
133,14,51,2,4,typical,128,380,2,5,7,7,6,3
133,15,51,2,4,typical,354,406,2,6,7,5,5,5
133,16,51,2,4,typical,354,413,2,5,9,5,5,4
133,17,51,2,4,typical,377,417,2,7,6,6,6,5
133,18,51,2,4,typical,365,437,2,8,7,7,6,5
133,19,51,2,4,typical,173,508,2,6,7,7,6,5
133,20,51,2,4,typical,128,663,2,6,7,7,6,5
134,1,33,1,4,typical,377,103,2,6,7,6,6,6
134,2,33,1,4,typical,365,122,1,6,5,6,5,5
134,3,33,1,4,typical,173,121,3,7,5,6,6,7
134,4,33,1,4,typical,354,144,1,6,5,6,6,6
134,5,33,1,4,typical,128,199,1,6,6,6,5,5
134,6,33,1,4,typical,365,315,1,8,3,6,8,9
134,7,33,1,4,typical,354,319,1,7,4,6,7,8
134,8,33,1,4,typical,128,323,1,6,5,6,6,6
134,9,33,1,4,typical,377,333,1,6,3,6,8,8
134,10,33,1,4,typical,173,338,1,6,4,7,7,8
134,11,33,1,4,typical,377,354,2,9,1,8,8,9
134,12,33,1,4,typical,365,367,1,7,2,6,6,8
134,13,33,1,4,typical,173,371,2,8,2,8,8,8
134,14,33,1,4,typical,128,380,1,6,7,6,6,6
134,15,33,1,4,typical,354,406,2,8,2,7,7,7
134,16,33,1,4,typical,354,413,2,6,3,6,6,7
134,17,33,1,4,typical,377,417,2,5,5,6,6,5
134,18,33,1,4,typical,365,437,2,7,3,7,7,8
134,19,33,1,4,typical,173,508,2,9,1,8,8,9
134,20,33,1,4,typical,128,663,2,5,5,6,5,6
135,1,30,2,1,typical,128,663,2,3,2,4,4,3
135,2,30,2,1,typical,173,508,2,7,7,7,7,7
135,3,30,2,1,typical,365,437,2,5,7,8,7,7
135,4,30,2,1,typical,377,417,3,3,7,3,2,5
135,5,30,2,1,typical,354,413,2,8,9,6,6,5
135,6,30,2,1,typical,354,406,1,5,5,5,5,5
135,7,30,2,1,typical,128,380,3,4,4,7,7,5
135,8,30,2,1,typical,173,371,2,5,8,8,3,3
135,9,30,2,1,typical,365,367,3,3,8,7,7,5
135,10,30,2,1,typical,377,354,2,3,7,7,4,7
135,11,30,2,1,typical,173,338,1,8,7,6,7,8
135,12,30,2,1,typical,377,333,3,5,8,2,5,5
135,13,30,2,1,typical,128,323,2,6,7,7,6,5
135,14,30,2,1,typical,354,319,2,8,7,8,5,5
135,15,30,2,1,typical,365,315,2,2,5,2,2,5
135,16,30,2,1,typical,128,199,1,5,5,8,5,7
135,17,30,2,1,typical,354,144,2,3,5,5,5,8
135,18,30,2,1,typical,173,121,1,8,7,8,8,7
135,19,30,2,1,typical,365,112,2,5,7,8,7,6
135,20,30,2,1,typical,377,103,2,7,6,7,3,6
136,1,45,2,4,atypical,377,103,2,9,8,8,9,9
136,2,45,2,4,atypical,365,112,2,9,9,8,8,9
136,3,45,2,4,atypical,173,121,3,9,8,9,8,8
136,4,45,2,4,atypical,354,144,1,9,8,8,9,8
136,5,45,2,4,atypical,128,199,3,9,8,8,9,8
136,6,45,2,4,atypical,365,315,2,9,8,9,8,8
136,7,45,2,4,atypical,354,319,2,9,8,8,9,8
136,8,45,2,4,atypical,128,323,3,9,8,8,9,8
136,9,45,2,4,atypical,377,333,1,9,8,8,9,8
136,10,45,2,4,atypical,173,338,2,9,8,9,8,9
136,11,45,2,4,atypical,377,354,3,9,8,8,8,9
136,12,45,2,4,atypical,365,367,1,9,8,8,9,8
136,13,45,2,4,atypical,173,371,3,9,8,8,9,9
136,14,45,2,4,atypical,128,380,2,9,9,8,8,9
136,15,45,2,4,atypical,354,406,2,9,8,9,9,8
136,16,45,2,4,atypical,354,413,2,9,7,9,8,9
136,17,45,2,4,atypical,377,417,3,9,8,8,9,8
136,18,45,2,4,atypical,365,437,1,6,7,8,7,8
136,19,45,2,4,atypical,173,508,2,9,8,8,9,8
136,20,45,2,4,atypical,128,663,3,9,8,8,8,9
137,1,23,1,1,typical,377,103,2,4,6,5,4,5
137,2,23,1,1,typical,365,122,2,6,6,6,6,6
137,3,23,1,1,typical,173,121,2,6,6,6,6,6
137,4,23,1,1,typical,354,144,2,6,6,6,6,6
137,5,23,1,1,typical,128,199,2,6,6,6,6,6
137,6,23,1,1,typical,365,315,2,6,6,6,6,6
137,7,23,1,1,typical,354,319,1,6,6,6,6,6
137,8,23,1,1,typical,128,323,2,4,4,4,4,4
137,9,23,1,1,typical,377,333,2,6,6,6,6,6
137,10,23,1,1,typical,173,338,2,6,6,6,6,6
137,11,23,1,1,typical,377,354,2,6,6,6,6,6
137,12,23,1,1,typical,365,367,2,6,6,6,6,6
137,13,23,1,1,typical,173,371,2,6,6,6,6,6
137,14,23,1,1,typical,128,380,2,6,6,6,6,4
137,15,23,1,1,typical,354,406,2,6,6,6,6,6
137,16,23,1,1,typical,354,413,3,6,6,6,6,5
137,17,23,1,1,typical,377,417,2,6,6,6,6,6
137,18,23,1,1,typical,365,437,2,6,6,6,6,6
137,19,23,1,1,typical,173,508,2,6,6,6,6,6
137,20,23,1,1,typical,128,663,2,6,6,6,6,6
138,1,55,2,4,typical,128,663,2,6,5,7,7,6
138,2,55,2,4,typical,173,508,3,6,7,6,6,6
138,3,55,2,4,typical,365,437,2,5,5,7,7,6
138,4,55,2,4,typical,377,417,2,7,6,6,5,7
138,5,55,2,4,typical,354,413,1,6,7,6,5,6
138,6,55,2,4,typical,354,406,1,7,7,8,8,7
138,7,55,2,4,typical,128,380,1,5,3,6,6,5
138,8,55,2,4,typical,173,371,1,6,6,7,6,6
138,9,55,2,4,typical,365,367,2,6,5,7,7,7
138,10,55,2,4,typical,377,354,3,7,6,8,8,7
138,11,55,2,4,typical,173,338,1,7,6,9,8,7
138,12,55,2,4,typical,377,333,2,5,6,6,6,7
138,13,55,2,4,typical,128,323,3,8,6,9,8,8
138,14,55,2,4,typical,354,319,3,5,5,7,6,6
138,15,55,2,4,typical,365,315,2,6,5,7,6,6
138,16,55,2,4,typical,128,199,2,7,5,8,8,6
138,17,55,2,4,typical,354,144,3,8,6,9,8,8
138,18,55,2,4,typical,173,121,1,6,5,8,8,7
138,19,55,2,4,typical,365,112,2,7,5,8,9,7
138,20,55,2,4,typical,377,103,2,7,6,8,8,7
139,1,31,2,4,atypical,128,663,1,3,5,5,4,6
139,2,31,2,4,atypical,173,508,1,6,6,7,5,7
139,3,31,2,4,atypical,365,437,2,7,8,6,4,7
139,4,31,2,4,atypical,377,417,1,7,9,6,3,7
139,5,31,2,4,atypical,354,413,1,6,9,7,3,6
139,6,31,2,4,atypical,354,406,1,7,9,7,3,7
139,7,31,2,4,atypical,128,380,1,4,3,4,6,4
139,8,31,2,4,atypical,173,371,1,5,7,6,6,7
139,9,31,2,4,atypical,365,367,3,6,7,6,6,8
139,10,31,2,4,atypical,377,354,1,7,9,6,6,8
139,11,31,2,4,atypical,173,338,1,7,7,8,6,7
139,12,31,2,4,atypical,377,333,1,4,9,4,2,4
139,13,31,2,4,atypical,128,323,1,5,5,6,6,8
139,14,31,2,4,atypical,354,319,1,8,9,7,6,7
139,15,31,2,4,atypical,365,315,1,4,7,4,2,4
139,16,31,2,4,atypical,128,199,1,4,5,3,2,6
139,17,31,2,4,atypical,354,144,1,7,6,6,7,7
139,18,31,2,4,atypical,173,121,1,8,9,5,3,7
139,19,31,2,4,atypical,365,112,1,7,5,8,7,7
139,20,31,2,4,atypical,377,103,1,7,8,7,6,7
140,1,46,1,4,atypical,128,663,1,3,4,4,3,4
140,2,46,1,4,atypical,173,508,1,5,7,5,6,5
140,3,46,1,4,atypical,365,437,1,6,8,5,5,6
140,4,46,1,4,atypical,377,417,1,3,4,3,3,3
140,5,46,1,4,atypical,354,413,1,6,9,6,5,2
140,6,46,1,4,atypical,354,406,1,7,7,6,5,3
140,7,46,1,4,atypical,128,380,1,3,3,3,3,2
140,8,46,1,4,atypical,173,371,1,6,7,6,5,3
140,9,46,1,4,atypical,365,367,1,7,7,5,5,3
140,10,46,1,4,atypical,377,354,2,6,7,5,5,4
140,11,46,1,4,atypical,173,338,1,7,7,7,6,3
140,12,46,1,4,atypical,377,333,1,3,5,3,3,4
140,13,46,1,4,atypical,128,323,2,6,8,6,5,3
140,14,46,1,4,atypical,354,319,1,5,7,5,5,6
140,15,46,1,4,atypical,365,315,1,5,6,5,5,5
140,16,46,1,4,atypical,128,199,2,6,6,6,5,3
140,17,46,1,4,atypical,354,144,2,7,8,6,6,2
140,18,46,1,4,atypical,173,121,1,7,7,7,6,4
140,19,46,1,4,atypical,365,112,1,6,6,6,5,4
140,20,46,1,4,atypical,377,103,1,8,8,7,6,2
141,1,37,2,1,atypical,128,663,1,5,5,6,7,6
141,2,37,2,1,atypical,173,508,1,4,6,6,7,4
141,3,37,2,1,atypical,365,437,3,7,7,7,6,7
141,4,37,2,1,atypical,377,417,1,6,7,5,5,7
141,5,37,2,1,atypical,354,413,1,8,8,8,8,5
141,6,37,2,1,atypical,354,406,1,8,8,8,8,6
141,7,37,2,1,atypical,128,380,1,6,5,5,6,8
141,8,37,2,1,atypical,173,371,3,5,6,4,5,6
141,9,37,2,1,atypical,365,367,3,6,7,6,7,7
141,10,37,2,1,atypical,377,354,1,5,6,5,4,7
141,11,37,2,1,atypical,173,338,3,7,7,7,8,6
141,12,37,2,1,atypical,377,333,1,3,5,4,4,4
141,13,37,2,1,atypical,128,323,3,6,6,6,7,7
141,14,37,2,1,atypical,354,319,3,5,7,7,7,5
141,15,37,2,1,atypical,365,315,3,2,4,5,5,5
141,16,37,2,1,atypical,128,199,3,7,7,8,8,7
141,17,37,2,1,atypical,354,144,1,8,8,8,8,5
141,18,37,2,1,atypical,173,121,1,8,8,9,9,6
141,19,37,2,1,atypical,365,112,3,6,7,7,7,5
141,20,37,2,1,atypical,377,103,1,7,9,9,9,5
142,1,21,1,1,typical,128,663,2,6,6,6,5,7
142,2,21,1,1,typical,173,508,2,6,5,7,6,7
142,3,21,1,1,typical,365,437,2,6,7,7,7,6
142,4,21,1,1,typical,377,417,2,6,5,7,6,7
142,5,21,1,1,typical,354,413,3,6,8,7,7,7
142,6,21,1,1,typical,354,406,1,6,7,6,7,7
142,7,21,1,1,typical,128,380,3,5,4,6,6,6
142,8,21,1,1,typical,173,371,2,6,8,6,7,6
142,9,21,1,1,typical,365,367,3,6,7,6,7,6
142,10,21,1,1,typical,377,354,2,6,7,6,7,7
142,11,21,1,1,typical,173,338,3,6,7,6,6,7
142,12,21,1,1,typical,377,333,2,6,4,6,6,4
142,13,21,1,1,typical,128,323,2,6,7,7,6,7
142,14,21,1,1,typical,354,319,2,6,8,7,6,7
142,15,21,1,1,typical,365,315,3,6,7,6,6,6
142,16,21,1,1,typical,128,199,3,5,6,6,7,6
142,17,21,1,1,typical,354,144,2,5,6,6,6,5
142,18,21,1,1,typical,173,121,3,6,7,6,6,8
142,19,21,1,1,typical,365,112,1,6,6,6,7,6
142,20,21,1,1,typical,377,103,2,6,6,7,6,6
143,1,21,2,4,atypical,377,103,1,6,6,5,2,7
143,2,21,2,4,atypical,365,112,1,7,5,6,6,4
143,3,21,2,4,atypical,173,121,1,4,7,5,1,7
143,4,21,2,4,atypical,354,144,1,4,4,6,3,4
143,5,21,2,4,atypical,128,199,3,3,3,5,1,4
143,6,21,2,4,atypical,365,315,2,1,3,4,1,5
143,7,21,2,4,atypical,354,319,1,6,7,7,5,4
143,8,21,2,4,atypical,128,323,1,2,2,2,1,4
143,9,21,2,4,atypical,377,333,1,5,8,3,2,4
143,10,21,2,4,atypical,173,338,1,5,5,5,3,5
143,11,21,2,4,atypical,377,354,1,6,6,7,4,5
143,12,21,2,4,atypical,365,367,1,5,3,6,4,4
143,13,21,2,4,atypical,173,371,1,4,6,4,1,4
143,14,21,2,4,atypical,128,380,3,1,1,3,1,3
143,15,21,2,4,atypical,354,406,1,7,7,5,4,4
143,16,21,2,4,atypical,354,413,1,1,7,3,1,7
143,17,21,2,4,atypical,377,417,1,1,1,1,1,5
143,18,21,2,4,atypical,365,437,1,6,3,4,4,3
143,19,21,2,4,atypical,173,508,1,4,3,5,4,3
143,20,21,2,4,atypical,128,663,2,1,1,2,1,3
144,1,31,2,1,typical,377,103,1,7,7,7,7,6
144,2,31,2,1,typical,365,122,2,6,3,6,6,7
144,3,31,2,1,typical,173,121,2,4,6,4,4,3
144,4,31,2,1,typical,354,144,2,3,3,3,3,3
144,5,31,2,1,typical,128,199,2,5,4,6,6,5
144,6,31,2,1,typical,365,315,2,3,4,3,3,3
144,7,31,2,1,typical,354,319,2,3,4,3,4,4
144,8,31,2,1,typical,128,323,2,3,2,5,4,3
144,9,31,2,1,typical,377,333,2,7,7,3,2,3
144,10,31,2,1,typical,173,338,2,7,8,7,6,7
144,11,31,2,1,typical,377,354,2,6,6,2,2,4
144,12,31,2,1,typical,365,367,2,3,2,2,3,3
144,13,31,2,1,typical,173,371,2,4,3,6,5,5
144,14,31,2,1,typical,128,380,2,7,3,4,4,2
144,15,31,2,1,typical,354,406,2,7,7,4,2,3
144,16,31,2,1,typical,354,413,1,7,8,1,2,2
144,17,31,2,1,typical,377,417,1,6,4,7,7,5
144,18,31,2,1,typical,365,437,2,4,2,7,7,7
144,19,31,2,1,typical,173,508,1,7,3,6,6,3
144,20,31,2,1,typical,128,663,2,3,3,7,8,4
145,1,22,1,4,atypical,377,103,2,6,7,6,8,7
145,2,22,1,4,atypical,365,112,1,6,7,6,5,6
145,3,22,1,4,atypical,173,121,1,7,6,5,7,5
145,4,22,1,4,atypical,354,144,1,8,7,9,8,8
145,5,22,1,4,atypical,128,199,1,5,7,4,4,5
145,6,22,1,4,atypical,365,315,1,6,4,5,4,4
145,7,22,1,4,atypical,354,319,2,7,8,5,6,7
145,8,22,1,4,atypical,128,323,2,7,5,8,7,7
145,9,22,1,4,atypical,377,333,2,4,5,4,7,8
145,10,22,1,4,atypical,173,338,1,6,5,7,6,7
145,11,22,1,4,atypical,377,354,2,6,3,6,5,4
145,12,22,1,4,atypical,365,367,3,5,4,7,6,6
145,13,22,1,4,atypical,173,371,1,4,6,6,4,3
145,14,22,1,4,atypical,128,380,2,3,6,4,5,5
145,15,22,1,4,atypical,354,406,3,7,5,6,6,7
145,16,22,1,4,atypical,354,413,3,9,9,9,9,7
145,17,22,1,4,atypical,377,417,1,8,6,6,7,6
145,18,22,1,4,atypical,365,437,1,8,5,6,7,7
145,19,22,1,4,atypical,173,508,1,5,6,5,4,6
145,20,22,1,4,atypical,128,663,2,3,6,1,3,2
146,1,33,2,4,typical,377,103,2,9,8,9,8,9
146,2,33,2,4,typical,365,122,1,9,9,9,9,9
146,3,33,2,4,typical,173,121,3,9,8,8,8,9
146,4,33,2,4,typical,354,144,2,9,9,9,8,9
146,5,33,2,4,typical,128,199,1,9,9,9,9,9
146,6,33,2,4,typical,365,315,1,9,8,9,9,8
146,7,33,2,4,typical,354,319,3,9,8,8,8,7
146,8,33,2,4,typical,128,323,3,9,9,8,8,8
146,9,33,2,4,typical,377,333,2,8,8,8,8,8
146,10,33,2,4,typical,173,338,1,9,8,8,8,8
146,11,33,2,4,typical,377,354,2,9,9,9,9,9
146,12,33,2,4,typical,365,367,3,9,9,8,8,9
146,13,33,2,4,typical,173,371,2,9,9,9,9,9
146,14,33,2,4,typical,128,380,2,9,9,9,9,9
146,15,33,2,4,typical,354,406,2,5,5,6,7,8
146,16,33,2,4,typical,354,413,2,9,9,9,9,9
146,17,33,2,4,typical,377,417,2,8,9,8,9,9
146,18,33,2,4,typical,365,437,2,9,9,9,8,9
146,19,33,2,4,typical,173,508,3,9,8,9,9,9
146,20,33,2,4,typical,128,663,3,9,8,8,9,9
147,1,43,2,4,atypical,128,663,1,4,3,5,6,5
147,2,43,2,4,atypical,173,508,1,4,3,4,4,5
147,3,43,2,4,atypical,365,437,1,5,4,6,5,5
147,4,43,2,4,atypical,377,417,3,7,7,6,5,6
147,5,43,2,4,atypical,354,413,1,8,8,6,5,4
147,6,43,2,4,atypical,354,406,1,6,7,7,6,5
147,7,43,2,4,atypical,128,380,1,3,2,3,3,2
147,8,43,2,4,atypical,173,371,2,5,4,6,6,5
147,9,43,2,4,atypical,365,367,1,7,8,6,6,5
147,10,43,2,4,atypical,377,354,1,8,8,7,6,6
147,11,43,2,4,atypical,173,338,1,6,7,7,7,5
147,12,43,2,4,atypical,377,333,1,8,8,6,5,5
147,13,43,2,4,atypical,128,323,1,5,4,4,3,4
147,14,43,2,4,atypical,354,319,1,7,8,6,5,5
147,15,43,2,4,atypical,365,315,1,4,4,5,4,5
147,16,43,2,4,atypical,128,199,1,2,2,3,2,4
147,17,43,2,4,atypical,354,144,2,8,8,7,6,5
147,18,43,2,4,atypical,173,121,1,6,7,6,5,5
147,19,43,2,4,atypical,365,112,1,8,8,6,6,5
147,20,43,2,4,atypical,377,103,1,2,2,2,2,1
148,1,26,2,4,typical,128,663,2,6,6,6,6,7
148,2,26,2,4,typical,173,508,1,6,7,7,6,7
148,3,26,2,4,typical,365,437,1,6,6,6,5,5
148,4,26,2,4,typical,377,417,1,7,7,8,8,7
148,5,26,2,4,typical,354,413,1,8,9,7,7,1
148,6,26,2,4,typical,354,406,2,5,5,6,5,6
148,7,26,2,4,typical,128,380,1,4,2,5,5,6
148,8,26,2,4,typical,173,371,2,8,8,7,7,4
148,9,26,2,4,typical,365,367,2,6,7,6,5,3
148,10,26,2,4,typical,377,354,2,4,6,2,2,7
148,11,26,2,4,typical,173,338,2,6,5,7,8,7
148,12,26,2,4,typical,377,333,2,2,2,3,2,3
148,13,26,2,4,typical,128,323,2,9,8,9,8,5
148,14,26,2,4,typical,354,319,2,3,6,5,5,8
148,15,26,2,4,typical,365,315,2,2,3,2,3,5
148,16,26,2,4,typical,128,199,2,7,8,9,7,5
148,17,26,2,4,typical,354,144,2,8,8,9,7,2
148,18,26,2,4,typical,173,121,1,8,8,8,7,4
148,19,26,2,4,typical,365,112,2,5,7,7,9,8
148,20,26,2,4,typical,377,103,2,7,9,8,7,8
149,1,35,1,4,typical,128,663,2,4,5,5,4,6
149,2,35,1,4,typical,173,508,2,3,2,6,6,7
149,3,35,1,4,typical,365,437,2,6,6,8,8,6
149,4,35,1,4,typical,377,417,1,8,8,9,7,5
149,5,35,1,4,typical,354,413,1,9,9,9,9,7
149,6,35,1,4,typical,354,406,1,9,9,9,8,7
149,7,35,1,4,typical,128,380,1,6,7,4,4,3
149,8,35,1,4,typical,173,371,2,9,7,9,8,3
149,9,35,1,4,typical,365,367,2,6,4,8,7,9
149,10,35,1,4,typical,377,354,2,8,9,3,3,9
149,11,35,1,4,typical,173,338,3,8,9,6,7,8
149,12,35,1,4,typical,377,333,3,7,9,5,5,8
149,13,35,1,4,typical,128,323,2,7,9,9,9,4
149,14,35,1,4,typical,354,319,3,7,8,9,6,7
149,15,35,1,4,typical,365,315,2,6,6,3,3,7
149,16,35,1,4,typical,128,199,2,8,9,9,9,9
149,17,35,1,4,typical,354,144,3,7,9,9,7,8
149,18,35,1,4,typical,173,121,2,8,8,9,9,2
149,19,35,1,4,typical,365,112,2,7,6,8,7,6
149,20,35,1,4,typical,377,103,3,8,8,9,9,3
150,1,26,2,4,atypical,128,663,1,4,4,5,5,5
150,2,26,2,4,atypical,173,508,1,6,6,6,6,6
150,3,26,2,4,atypical,365,437,2,6,6,6,6,5
150,4,26,2,4,atypical,377,417,1,5,6,6,6,6
150,5,26,2,4,atypical,354,413,2,6,7,6,6,6
150,6,26,2,4,atypical,354,406,1,6,6,6,6,6
